smiles	MW	LogP	TPSA	HBA	HBD	RotB
CC1CC(=O)OC1CSC=NN=C(S)c1ccncc1	309.061	2.386	63.910	6.000	1.000	5.000
O=CNc1ccc(NC(=O)c2ccc(Cl)s2)cc1OCc1ccccc1-c1ccccc1	462.080	6.468	67.430	4.000	2.000	8.000
CNc1nc2ccc(NCCc3cc4ccccc4[nH]3)cc2n1Cc1ccc(Cl)cc1	429.172	5.916	57.670	4.000	3.000	7.000
COC=C(CCCNC(=O)c1cnccc1C(F)(F)F)n1ccnc1C	368.146	3.260	69.040	5.000	1.000	7.000
NC1=C2C=C(O)NC3=C2C=C(N=N1)S(=O)(=O)C=CSC3	310.019	1.353	117.140	8.000	3.000	0.000
CC1CN(C)C(=O)C=C1Cc1cccc(C(NC2=CCCCCC2)C(=O)O)c1	382.226	3.827	69.640	3.000	2.000	6.000
CCCCC=C1N=C(C)CC(NC(=O)Oc2ccccc2)=CN1	313.179	4.102	62.720	4.000	2.000	5.000
COC=C1C=CCC(CNCCCN2Cc3ccccc3C2c2ccccc2C)=C1	400.251	5.296	24.500	3.000	1.000	8.000
CCCCn1c2ccccc2c2cc(C(=O)NC34CCNCCC(=CC=CC=C5CC=C(NC3=O)S5)NCC(C)CC4)ccc21	623.329	6.885	87.190	6.000	4.000	5.000
O=CCC1=C2C=C(c3ccccc3)N=C2N=C1CCCC1Cc2cc(O)ccc2CN1	411.195	4.370	74.050	5.000	2.000	7.000
CCNC(=O)Cc1cc(F)c(C(F)(F)F)nc1NC(=O)C=C1C=C(C(F)(F)F)C(F)=C1F	473.079	4.436	71.090	3.000	2.000	5.000
COc1nc(NCCC2CCCOCC2)ccc1Nc1cccc(Cc2cc3ccccc3o2)c1	471.252	6.790	68.550	6.000	2.000	9.000
O=C(CC=C1C=CC(c2cccc(Cl)c2Cl)=C1)Nc1cccc(S(=O)(=O)NC2CCCCC2)c1	516.104	6.513	75.270	3.000	2.000	7.000
CC1=CC(c2ccc(C3CCCN3C)cc2)=CC=CC1Nc1ccc(C(N)=O)cc1	399.231	4.932	58.360	3.000	2.000	5.000
CCCN1NC(=O)N(C=C2C=CC(S(=O)(=O)O)C=C2)C1c1cccc(C(N)=O)c1	418.131	1.703	133.040	5.000	3.000	6.000
COc1ccc2[nH]c3nc4ccccc4[nH]c-3cn(Cc3cccc4ccccc34)c2c1	418.179	6.285	58.630	3.000	2.000	3.000
Cc1ccccc1CC(C=O)=CC=CC=CS(=O)(=O)N1CCCN(CC(=O)O)C1	418.156	2.112	94.990	5.000	1.000	9.000
CCC12CCCNS(=O)(=O)C3=CC=CC31C(C)(C(=O)NCCc1ccc(-c3ccccc3)cc1C)CCCCCC2=O	588.302	6.410	92.340	4.000	2.000	6.000
C=CC(C)(C)ONC(CCC(=O)NCCC(O)C(=O)NCCCC(=O)NOC)C1C=CC=COC1	496.290	0.779	147.250	8.000	5.000	17.000
CCN(CC)Cc1ccc(O)c(CC2=C(C(=O)c3ccccc3)CCC2)nc1=O	392.210	3.895	70.500	5.000	1.000	8.000
C=C1CCCN1C(=O)C=CCC1C(=O)N(c2ccc(F)cc2)C(=O)SC1=CC12C=CNC1N2	466.147	3.393	91.660	6.000	2.000	5.000
CC1CCCC(Nc2cccnc2CCc2ccc(C(F)(F)F)cc2)NCCC(N)NC1	449.277	4.298	75.000	5.000	4.000	5.000
N#CCC1Cc2ccc(C(=O)NC3C4CCCC3C4)cc2N(c2ccccc2)c2nccn2C1	451.237	5.357	73.950	5.000	1.000	4.000
CSC1SC=NC2=C(NC(=O)c3ccccc3O)c3c2ncn3CC=C1C	398.087	3.568	79.510	7.000	2.000	3.000
COC1=CC(O)=C(C#CCC=C2C=CC=CN2N)C1	256.121	2.269	58.720	4.000	2.000	2.000
CC1=C(CC(=O)Nc2ccc(F)cc2F)C(C#N)=C(O)CN2CN12	332.108	2.407	79.140	5.000	2.000	3.000
CC=C1C=NC=C(CCNC2=CC3=CN(N(CC)c4ccccc4)CC3=C2)C(=O)NC2CC(C(F)(F)F)CC12	537.272	5.419	59.970	5.000	2.000	7.000
CCc1c([SH]2CC(=O)N(C#N)C2=O)cc2c(C)c1NC2	289.088	2.286	73.200	4.000	2.000	2.000
CCCCNCCNC1=CC=C(C(=O)NC2=CC=C(S(=O)(=O)N(C)CC)C2CC)C1	436.251	2.385	90.540	5.000	3.000	13.000
C=NC(=CC=CC(=O)NCC1=CN(C)C=CC=C1)NC(=O)Nc1cc(C)cc(C)c1	405.216	3.539	85.830	4.000	3.000	7.000
CCC1=C2CC=CC=C(Cc3c(C#N)cccc32)C(OC)C=CC(=O)C(O)=C1	373.168	4.746	70.320	4.000	1.000	2.000
NCC1Oc2ccccc2C(c2ccccc2)(c2cccnc2)NC1=O	345.148	2.209	77.240	4.000	2.000	3.000
CCC(C)NC=C1C=C2C=C(c3ccc4c(c3)NC(=O)C4(C)COC(=O)OC)CC=C2C1	434.221	4.995	76.660	5.000	2.000	6.000
COCN1CCCC2=C(NC(=O)CC2C)c2ncccc21	287.163	2.153	54.460	4.000	1.000	2.000
CC1CCCCCC1CCCCCCN1N(C)CCCN(c2cnccn2)S1(=O)=O	437.282	4.247	69.640	5.000	0.000	8.000
COC1=COC(C(=O)NC2CNCCc3cccc(C(F)(F)F)c3C2)=CC=C1N	409.161	2.123	85.610	5.000	3.000	3.000
CCNCC1C(C)=CC2C(C(=O)NCC3CCc4ccc(O)cc4C3)=CC(=O)N21	395.221	1.688	81.670	4.000	3.000	6.000
COc1cc(N)ccc1C1=CNC(=O)C(c2ccccn2)CCC1	323.163	3.097	77.240	4.000	2.000	3.000
CCC1C(CC(=O)CNNc2ccc(Nc3ccc(F)c(Cl)c3)cc2OC)=NN1C1CCNCC1	502.226	4.309	90.020	8.000	4.000	11.000
COc1cccc(NC(=O)CC(=O)N2C=CS(=O)(=O)N2)c1	311.058	0.172	104.810	5.000	2.000	4.000
Nc1cc2c3c(n1)N=CCN(CCCc1ccc(F)cc1)C(=NC(c1ccc(Cl)cc1)=N3)C2	460.158	5.140	79.230	6.000	1.000	5.000
CCCS(=O)(=O)c1cccc(CCCN(C(=O)CC)c2cnccc2N)c1	389.177	3.223	93.360	5.000	1.000	9.000
CONC(=O)CCCNc1cc(Cl)ccc1NCC(O)c1ccc(Cl)c(Cl)c1Cl	479.034	5.315	82.620	5.000	4.000	10.000
C=c1cnccc1=C1CCCCC=CCC=C(O)C(O)=CC1(C)C	325.204	4.073	53.350	3.000	2.000	0.000
C1=NC(c2ccc(CCN3CCCCCC3)cc2)=C(CNCc2ccccc2)C2=CCC2=N1	438.278	5.419	39.990	4.000	1.000	8.000
C=CCn1ccc(C2=CC=C(C(=O)NCc3cc(Cl)ccc3Cl)C(c3ccncc3)=NN2)n1	478.108	4.362	84.200	6.000	2.000	7.000
CCNC(=O)C=C(NC(=O)NCc1ccccc1C#N)C1=CC(c2cccs2)=NC1	419.142	2.868	106.380	5.000	3.000	7.000
Cc1cc2c(ncc3c(-c4ccccc4C4=CC(F)=CNC(C=O)C4C)cccc32)[nH]1	411.175	5.693	57.780	3.000	2.000	3.000
C=COC(=O)c1cc(O)ccc1C(=O)C=CC1C=C2C(=C)C(OC)=CC2=CC1	376.131	4.404	72.830	5.000	1.000	6.000
C=CC1(NN=C(C)N=N)N=CC2=CC1=COC2	231.112	1.748	82.190	5.000	2.000	3.000
CC(=O)NC1=CC(C)(OC(=O)c2c(C)cccc2Cl)C(C(N)=O)N1	351.099	0.999	110.520	5.000	3.000	4.000
O=C1c2ccccc2CC(c2cccs2)=COC(CO)N1c1cnc2ccccn12	417.115	3.975	67.070	6.000	1.000	3.000
CN1N=C2Cc3c(NCCCSc4nncc5c(N)nccc5c4=O)cncc3C21	420.148	1.855	122.280	10.000	2.000	6.000
Nc1cc2cc(c1)N(c1cccc3ccccc13)OC2=CC=Cc1cccc2ccccc12	426.173	7.713	38.490	3.000	1.000	3.000
CCNCCC1=C(N2CCNC(CC)C2)c2ccc(F)cc2C1	317.227	2.776	27.300	3.000	2.000	6.000
COC=CC1C=C(C)OC=C(O)C=C1CCc1ccc(-c2ccccc2)nc1	375.183	5.717	51.580	4.000	1.000	6.000
O=C(S)C(=O)NN=C1CCOCC1Cc1ccccc1	292.088	1.194	67.760	4.000	2.000	4.000
C=C1C(O)=C(C=CNC(=O)C2=CC(=CNC)C=C2)CCc2cc(NC(=O)c3ccc(F)cc3)ccc21	483.196	5.079	90.460	4.000	4.000	6.000
CCOCC1=CN(c2cc(F)cc(C)c2C)CC(=O)C(=O)c2c(Cl)cc(Cl)cc2N(C)C(=O)N1	507.113	5.045	78.950	5.000	1.000	4.000
O=CC=CC(C=O)(C(=O)NC(=O)NN[SH]=O)c1ccc(Cl)cc1	357.019	-0.278	121.440	5.000	4.000	7.000
NC1COCc2cc(F)ccc2NC(=O)CCN(c2cnc3ccccc3c2)C1	394.181	3.067	80.480	5.000	2.000	1.000
CC1CC=C2C=NC(NC=C3C=NCc4cc(F)ccc43)=CC=C21	319.148	4.159	36.750	3.000	1.000	2.000
CC1Cc2ccccc2COc2ncccc2CC(=O)CCN(Cc2ccccc2F)C1	432.221	4.996	42.430	4.000	0.000	2.000
O=CC(=Cc1ccc(Cc2ccccn2)cc1)SCC1(c2ccc(F)cc2)CCCNC1=O	460.162	4.933	59.060	4.000	1.000	8.000
CC=C1C(CC(C)N)C(c2c(Cl)cncc2Cl)=CN2C(C)=C(C)SC12	395.099	5.669	42.150	4.000	1.000	3.000
C=CC1C(C(C)(C)CC2=CC=CN(C(=O)NCCOC)C(OC)=C2)=NN1c1ccc(Cl)c(Cl)c1[NH]	518.173	5.654	90.200	5.000	1.000	9.000
Nc1cccc2c1CC(c1cccc(CC3(C=NC=CO)CCO3)c1)=C2	346.168	4.167	67.840	4.000	2.000	5.000
C=NC(=CC=CC#CC1CC(c2ccco2)CN1)OCc1ccccc1	346.168	4.044	46.760	4.000	1.000	6.000
O=CCCC(O)CCOCc1ccccc1CO	252.136	1.426	66.760	4.000	2.000	9.000
COC=C1CC(C(C(N)=O)=C(C)CC=O)N(C=CC=Nc2ccccc2)CCN1	396.216	2.445	97.020	6.000	2.000	8.000
COC1C=CC(C=O)(c2ccc(Cl)cc2)OC(=O)N(C)C=Cc2ccccc21	397.108	4.731	55.840	4.000	0.000	3.000
CC(S)=NC(O)=CC=NN1CC2CC1CCC2NC(=O)C=O	324.126	0.888	94.360	6.000	3.000	5.000
CCC1NC=NC(C2(C)c3ccc(C)cc3CC2C)=C1OC(=O)c1cccc(C(F)(F)F)c1	456.202	5.942	50.690	4.000	1.000	4.000
Oc1cc(C2CCCC2)ccc1NC1CCN=C(CC=CC2=CC=CCC2)O1	378.231	5.829	53.850	4.000	2.000	6.000
C=CCN1CCC(C(=O)O)C(=O)C2N(C)C(c3ccc(O)cc3O)=NC2(C)C1=O	401.159	0.605	130.740	7.000	3.000	4.000
CNC=C(CC(=O)NCCOC)C(=O)N(C=C1C=C(C(C)=O)C=CN1)CC(N)C1CCCCC1	473.300	1.452	125.790	7.000	4.000	12.000
CC(O)Cc1ccc(NS(=O)(=O)c2ccccc2F)cc1	309.083	2.550	66.400	3.000	2.000	5.000
COC=CC=Cc1cnc(NCc2ccccc2)cn1	267.137	3.262	47.040	4.000	1.000	6.000
NCc1ccc(-c2ccccc2)c([N+](=O)[O-])c1C(=O)c1ccccc1	332.116	3.952	86.230	4.000	1.000	5.000
COCCCNC1CCN(CC=C2C=C(C(=O)Nc3cccc(C(=O)NCc4ccc(C)cc4)c3)C2C)C1	516.310	4.066	82.700	5.000	3.000	12.000
O=C1OCc2ccccc(cccc2S(=O)(=O)c2nccs2)-c2cccc(F)c21	427.035	4.577	73.330	6.000	0.000	2.000
CCN(CCNC(=O)C=CC=CC(=CC(=O)OC)CNC(=O)C=Cc1ccccc1)Cc1ccc(F)cc1	519.253	3.805	87.740	5.000	2.000	14.000
COc1c2ccc(c1O)Oc1ccccc1C2=CC(=O)NC=O	311.079	2.211	84.860	5.000	2.000	3.000
CCOC(=O)C(CNC1CCCC1)NC(=O)C=C1C=C(C(C)(C)NC(=O)c2ccccc2CC)C1	481.294	3.594	96.530	5.000	3.000	11.000
C=C(OC)C(C=COCC)c1n[nH]c(=O)n(-c2ccc(-c3ccc(F)cc3F)cc2)c1=O	441.150	3.660	86.210	6.000	1.000	8.000
C=C(C=CC=CNC12C=C(CNC1)C1=CC=C(N2)C(O)O1)[N+](=O)[O-]	330.133	0.382	108.690	7.000	4.000	5.000
N=C(CNC=O)N(Cc1cccnc1)CC1CCc2ccccc21	322.179	2.337	69.080	3.000	2.000	7.000
CNCCCc1nc(-c2ccc(OC(F)F)cc2)ccc1C(O)(C(C)=O)c1cccc(-c2ccccc2)c1	516.222	5.994	71.450	5.000	2.000	11.000
NC1=NC=C(C(=O)NCCc2ccccc2F)C=CC(c2nccs2)=N1	369.106	2.199	92.730	6.000	2.000	5.000
C=CC=CC(=NC=NC=C(C=CC)CNC1CCC1)C1CCC1=C	323.236	4.766	36.750	2.000	1.000	9.000
CNC(=O)C=C(O)C1C=CC=C(c2cccnc2NCCC(C)C(=O)O)S1	389.141	2.805	111.550	6.000	4.000	8.000
C=NC(=CC=COC1C=NCNC1)c1ccc2c(c1)CCN2c1nccs1	379.147	3.409	62.110	7.000	1.000	6.000
CC1=CC2=CC=c3cc(O)c(O)c(C)c3=C(O2)C(c2ccco2)C1=O	336.100	2.115	79.900	5.000	2.000	1.000
CSc1ccccc1C(Cl)=NNC(=O)C1(O)Cn2ccnc2N=CC=C1F	407.062	2.622	91.870	7.000	2.000	4.000
C=CC=CCn1cc(C2CCCNC2=O)cn1	231.137	1.619	46.920	3.000	1.000	4.000
COC=CC(=CCC(C=Cc1ccc(C(C)=O)nc1)OC)NS(N)(=O)=O	381.136	1.540	120.610	6.000	2.000	10.000
NCc1ccc(Nc2cc(F)cc(F)c2F)[nH]cc2cc(Cl)cnc2c1O	394.081	4.666	86.960	4.000	4.000	3.000
CCN1C(=O)C(O)C(=O)N1C(=O)CC1CCC2CC(Cc3cc(Cl)c(Cl)cc32)C1	438.111	3.323	77.920	4.000	1.000	3.000
C=C1C=CC=C(CNc2cnc3ccccc3c2)N=C1	261.127	3.727	37.280	3.000	1.000	3.000
CS(=O)(=O)C1=CC=C(N2C(=O)NC(=CC3=CC(=CC#N)C3)C2CCF)CC1	389.121	3.010	90.270	4.000	1.000	5.000
CCCCc1noc(CSc2nccs2)c1CC	282.086	4.328	38.920	5.000	0.000	7.000
CNCCc1cccc(NC(=O)NC(=O)n2ccnc2)c1	287.138	1.435	88.050	5.000	3.000	4.000
Cc1ccc(F)cc1S(=O)(=O)NC=CC1=C(CC2CCON(C(=O)C=O)C2)CC1	422.131	2.386	92.780	5.000	1.000	7.000
CC=c1cc(OC2CCN(C3CCC3)CC2)ccc1=Cc1cccnc1	348.220	3.107	25.360	3.000	0.000	4.000
CC=NC=C(c1ccnc(C(=O)Nc2ccc(F)c(C)c2)c1CC)C(C)CCC1CCCCC1	463.300	7.772	54.350	3.000	1.000	9.000
O=C(C=CO)NC1CCOC1	157.074	-0.037	58.560	3.000	2.000	2.000
NNc1cc2ccc(Cl)cc2c2c(C3C=NNC(=O)CCN4CCOC(CC3C(=O)O)C4)cccc12	509.183	3.313	129.280	7.000	4.000	3.000
COC=c1ccc2c(c[nH]c(=O)c(Cl)c1S(N)(=O)=O)C(C(F)(F)F)=CC=2F	426.006	1.222	102.250	4.000	2.000	2.000
Cc1nc(N)nc(N)c1C(=O)NCC1CN(CCN2CCC3(C=Cc4ccccc43)CC2)C1	447.275	1.672	113.400	7.000	3.000	6.000
CC=C1CC2(CCCCC2(O)c2ccccc2)CCCNC(CC=O)=CC=C1NCC	422.293	5.121	61.360	4.000	3.000	5.000
O=C1CC2=C(N=C1c1ccccc1)OCCCNC2	256.121	1.670	50.690	4.000	1.000	1.000
C=NC1CC(N2CCCC2)CCN1C1=NC=C(N2CCOCC2)C=C[SH]2c3cc(Cl)ccc3SC2NC1	560.216	4.365	55.700	8.000	2.000	3.000
CC1=C2C=NC(CNC(=O)C3CCOC3)=C2Cc2cc(C)cnc21	323.163	2.211	63.580	4.000	1.000	3.000
CCCc1c(NC(=O)NCCNC)ccc(-c2ccc(F)cc2F)c1C	361.197	4.234	53.160	2.000	3.000	7.000
CNC(C)S(=O)(=O)C=C1C=Cc2cnc3ccccc3c2C1=N	327.104	2.494	82.910	5.000	2.000	3.000
N#Cc1c(NC2C=NOCC2)ccc(O)c1-c1ccns1	300.068	2.574	90.530	7.000	2.000	3.000
CCCCCC1CCC2(C)C=CC(c3cccc(OCC(=O)O)c3C)C=CC(=O)NC(C(C)C)C12	481.319	6.422	75.630	3.000	2.000	9.000
CCNC(=O)C1=C(c2cc(Br)cc(Cl)c2NNCCO)CC1c1cccnc1	464.061	3.484	86.280	5.000	4.000	8.000
CC1=CN(Cc2cccs2)S(=O)(=O)N1Cc1ccc([N+](=O)[O-])cc1	365.050	3.080	83.760	5.000	0.000	5.000
CCOC(=O)N1C=CC=C(C=CC(=O)NS(C)(=O)=O)C(C)=C1	326.094	1.434	92.780	5.000	1.000	4.000
CCNCC1=CC=CC=C2COCC(=O)C3(O)CCC4=C5CCC(=O)C=C5C(=O)N4CC3CCCCCCCNC(=O)C1C2	605.346	3.608	125.040	7.000	3.000	3.000
CC=C1Oc2c(ccc(C(=O)O)c2O)C2=CC=C1N(CCCCC1CCCCN1C(=O)CCc1cccnc1)CC2CCC	599.336	6.965	103.200	6.000	2.000	11.000
CC(C)c1ccc(C2CCCN3CC4CC(C)C3(C2)NNC4=O)cc1	341.247	3.366	44.370	3.000	2.000	2.000
C=CCN1CC=C2C=C(S(=O)(=O)CC=CS)C2=C1N	296.065	1.341	63.400	5.000	2.000	5.000
CCOC(=O)C=CC=C(O)NCc1ccc(-n2cccnc2=O)cc1	341.138	1.841	93.450	7.000	2.000	7.000
CC(=O)N(CCNC1C(C(N)=O)CC1(F)F)c1cccs1	317.101	1.200	75.430	4.000	2.000	6.000
Cc1ncc2c(n1)C1=C(CC=CC=CCCC1)N(N)C2	268.169	2.872	55.040	4.000	1.000	0.000
COC=C1N=C(c2cc(C(F)(F)F)ccc2-c2cccc(C(F)(F)F)c2C)CC1=N	426.117	6.400	45.440	3.000	1.000	3.000
CNC(=O)NC1CC=C(S(=O)(=O)C=C2C=c3[nH]cnc3=CC=C2c2ccoc2)N1	413.116	0.049	129.120	6.000	4.000	4.000
CCCN(C)C(=O)C(=O)C=Cc1ccc(OCc2ccccc2O)c(OCC)c1	397.189	3.821	76.070	5.000	1.000	10.000
Nc1cc(CC(=O)NCc2ccc(C(=O)O)s2)ccc1NC1=NC(N2CCOCC2)=CN=CN1	483.169	1.418	153.670	10.000	5.000	7.000
CCC(C)C(c1ccncc1)(c1ccc(OC(F)F)cc1)c1cccc(-c2ccc3cccnc3n2)c1	495.212	7.674	47.900	4.000	0.000	8.000
C=C1C(O)=CC1CNS(=O)(=O)C=CC(=C(N=CC)C(F)(F)F)C1CCCCC1	418.154	4.535	78.760	4.000	2.000	7.000
NC(C=CC=CS)(C(F)F)C(S)CC12CC=C(Cl)N1C=N2	351.044	3.161	41.620	5.000	3.000	6.000
COc1ccc(-c2cc(Br)ccc2OCCC2CCCCC2)cc1NC(=O)c1ccc2[nH]ccc2c1	546.152	8.208	63.350	3.000	2.000	8.000
O=C(SC(c1ccccc1Cl)c1ccccc1Cl)C1C=CNS1	380.982	5.476	29.100	4.000	1.000	4.000
Cc1cc(Cl)ccc1NC(=O)NC1=CC=C(CCOC2C3=CNC(=O)C32)C1=N	398.115	3.032	103.310	4.000	4.000	6.000
C=Cc1ccccc1NC1(C(C(=O)O)C(C)C)C=CCC1(C)CNC1CCCN1	397.273	4.102	73.390	4.000	4.000	9.000
Cc1ccccc1C(O)CCc1c(C=CC(=O)NC23C=CC(=CCC(O)CC2)C3)cc(C(F)(F)F)cc1C(F)(F)F	579.221	6.998	69.560	3.000	3.000	7.000
C=C(NC(=O)C=C(C)C=CC)Nc1c(Br)cccc1C(=O)O	364.042	3.669	78.430	3.000	3.000	6.000
CC(=NNC(=O)C(=O)Nc1ccc(Cl)s1)NS(=O)(=O)O	339.970	0.182	136.960	6.000	4.000	3.000
CC1C=C2C=CC(C3CCOCC3)=CN2C(=O)c2ccc3cccc(c3c2C(F)(F)F)O1	441.155	5.846	38.770	3.000	0.000	1.000
CCCNC1CCCN2CC1CC1=CC=CC(C(=O)NCc3ccco3)=CN=C12	394.237	3.158	69.870	5.000	2.000	6.000
CNC1=C(Cl)C=C(S(=O)C2CCCCC2C(N)=O)CCC(C(F)(F)F)=C1	410.104	3.615	72.190	3.000	2.000	4.000
NC=C1C=NC=C2Nc3ccc(O)cc3N=C1C21C=CC=C1	290.117	2.771	83.000	5.000	3.000	0.000
NC1=CNC(=O)C=NC(Cc2ccc(F)cc2)=NCC2(C=CCNCC=CC=C2Cl)NC(=O)C=N1	497.174	1.489	133.330	7.000	4.000	2.000
CC(C)CCC(CCC1C=CC=C(C2CCCC(CO)C2)C1)N1C=C2C3=CC=CC=C2C(=CC=C3)C=CC1=O	523.345	8.074	40.540	2.000	1.000	9.000
COCCOc1ccc(-c2cnc3c(c2)C(CNc2ccncc2)=CC=CC=C3)cc1	411.195	5.247	56.270	5.000	1.000	8.000
CNC1C(=CCS(C)=O)C=C1c1ccc(S(=O)(=O)C2CCCCC2)nc1C	408.154	2.786	76.130	5.000	1.000	6.000
CC(C)(C)n1c(NC(=O)C(=O)c2ccc(Cl)cc2)cn(Cc2cccs2)c1=O	417.091	3.989	73.100	6.000	1.000	5.000
O=C1C=CC=CCc2ccccc2C(=O)NCC2CCCCC2(S)C=CC=CC(C(=O)NO)N1	481.204	3.046	107.530	5.000	5.000	1.000
O=S(NN=NCCc1ccccc1O)C1=CC=CC1	277.088	2.399	74.050	4.000	2.000	6.000
CC1=CC(Nc2ccc(NS(C)(=O)=O)cc2N)C=CN1CC1COC1O	380.152	1.119	116.920	7.000	4.000	6.000
COC(=O)CSC(Nc1ccc(C(C)NC(=O)c2ccc(C(C)=O)cc2)cc1)C(N)=O	443.151	2.510	127.590	7.000	3.000	10.000
CCCC1CC[SH](C(=O)c2cc3cnccc3[nH]2)CN(c2cc(-c3ccccc3)ccc2F)C=NC1	502.220	6.823	61.350	4.000	2.000	5.000
N#CCc1ccc2c(c1)N(C1CCOCC1F)CCN(CCc1ccc(Nc3ccccc3-c3ccccc3)cc1)CC2	574.311	7.197	51.530	5.000	1.000	8.000
NC1=C(C(=O)c2ccc3[nH]cc(Br)c3n2)CC=CC(c2ccc(F)cc2F)=C1	441.029	5.043	71.770	3.000	2.000	3.000
Cc1c(C=CCCN2CCCC2)cccc1S(=O)(=O)NC1=C(C=C[N+](=O)[O-])C(S)=CC1	461.144	4.034	92.550	6.000	2.000	9.000
O=C1C=CC2C(=CC(=O)N3CCCCNCCC3)C=CCC2=C1	312.184	2.156	49.410	3.000	1.000	1.000
CC=CNC=C1C=CC=CC(=O)C1CCCCN1CCN(C(=O)C2CCCC2)C1	397.273	3.767	52.650	4.000	1.000	8.000
C=C(O)C(=CC=COC12CN=C(N)C(=CO1)C(Cl)=C2Br)[N+](=O)[O-]	402.957	2.575	120.210	7.000	2.000	5.000
CSCS(=O)(=O)CC=CC=C(C)C=CN(C(N)=O)c1cccnc1	367.102	2.718	93.360	5.000	1.000	8.000
COc1ccc(F)cc1C(=O)NS(=O)(=O)c1cc2ccc1C1COCCN1C2	406.100	1.840	84.940	6.000	1.000	4.000
C=Cc1ccccc1C(=O)Nc1ccc(F)cc1C(=O)NC(C)(N=CC)c1cc(F)ccc1OC	477.186	5.562	79.790	4.000	2.000	8.000
CC(=O)C=C1C=NC(C2=CC(Sc3ccc(Cl)nc3)=NSC2)=N1	362.006	3.770	67.040	7.000	0.000	3.000
CC1CC2=C(CCC2)C2N=C(C(=O)N3CCC(C4CCNCC4)CC3)c3ccccc3C(O)=C2C1	473.304	5.276	64.930	4.000	2.000	2.000
CCCCNC(=O)N1C=C2C(C(=O)NC(C)CCN3CCCC3)=CC=C21	358.237	2.510	64.680	3.000	2.000	8.000
CC1=CC(Cl)=C(C)C(c2ccccn2)CC1=O	247.076	3.597	29.960	2.000	0.000	1.000
O=C(O)C1C(=O)OC(O)=CC1CCc1ccccc1	262.084	1.892	83.830	4.000	2.000	4.000
N=C1C=C(O)C=CC1C=CC=CC1C=c2[nH]c(=O)[nH]c2=CC1	295.132	1.044	92.730	3.000	4.000	3.000
C=C1NC2CN(c3cccc(C)c3C)CCN2C(=O)NC2C=CC=C1N1C(=O)C(CNCc3ccccc3OC)CC21	568.316	3.416	89.180	6.000	3.000	6.000
Cc1ncccc1Oc1ccc(F)cc1C(=O)Nc1cncc(C(F)(F)F)c1	391.094	4.988	64.110	4.000	1.000	4.000
CNC(c1cccc(Cl)c1)N1CC2CCC1C2	250.124	3.042	15.270	2.000	1.000	3.000
COC1=CC(c2ccccc2)C(CC(CC(=O)NCCc2ccc(F)cc2)C(N)=O)=C1N=CN	464.222	2.935	119.800	4.000	3.000	11.000
CCC1CNCC2(C=CC=C(NC(=O)Cc3ccc(NC(=O)c4ccccc4)cc3)C=C2)C1	441.242	4.613	70.230	3.000	3.000	6.000
CCOCC(NC1CC=C(c2cc(F)ccn2)C1)C1C=CC=C(C(=O)n2nc(C)n(-c3ccc(F)cc3)c(=O)c2=O)C=C1	587.234	3.925	108.110	9.000	1.000	9.000
CC(Nc1nnc(S)c2ccc(O)cc12)c1ccccc1	297.094	3.797	58.040	5.000	3.000	3.000
O=C1C=CN=C(NC2CCCC(Cc3cccs3)C2)CC=COCCCNCCN1	430.240	3.381	74.750	6.000	3.000	3.000
CCCCC=CC=C1CCCC1=C(C=O)CCCCC	274.230	5.919	17.070	1.000	0.000	9.000
O=C(Nc1cc(Cl)ccc1OCc1ccc(F)cc1F)C12NC1NC=C2O	393.069	2.806	92.530	5.000	4.000	5.000
CCOc1ncnn1CCC1C=CC=C(C(=O)Nc2nc3ccc(Cl)cc3s2)S1	447.059	4.524	81.930	8.000	1.000	7.000
CC(=O)C=C1Oc2ccc(Br)cc2C(=O)N1c1cccc(O)c1	372.995	3.624	66.840	4.000	1.000	2.000
CC1=CC(C2=C[SH]3CCC2CC3)=CCC2=CC(=O)C=CC2=C1C	324.155	4.953	17.070	1.000	1.000	1.000
COC1=CC=C2CC(NCCC3Cc4ccc(Cl)cc4C3)=NC21	328.134	3.676	33.620	3.000	1.000	4.000
CC=C(CCCCON)CN=Cc1cnccc1CC(=O)n1cnnc1	356.196	1.982	108.280	8.000	1.000	10.000
CC1CN(c2ccc(CN3CCOCC3)cc2)CC1NC1=CC2=CC(CN)C(=O)OC2=CC1	450.263	2.163	80.060	7.000	2.000	6.000
COc1ccc(-c2ccc(CCS(C)(=O)=O)n2C)cc1	293.109	2.288	48.300	4.000	0.000	5.000
COCC=C1C2C=NC(C)=C(c3cccs3)c3ccccc3N12	322.114	4.331	24.600	4.000	0.000	3.000
C=CC1=CC(=CNC2=C(c3ccccc3)C=C(OC)C(=COCC)C=C2)COCCNC(=O)C(=O)C=C1	500.231	4.276	85.890	6.000	2.000	7.000
Cc1cccc(C(C=O)CCC2C=CC=C(NC(=O)c3ccc4ccccc4c3)C2)c1	409.204	6.101	46.170	2.000	1.000	7.000
C=CC(NC(=O)NC(=O)NC1CC=CC(C)=C1C)C1CC1	289.179	2.625	70.230	2.000	3.000	4.000
O=S(=O)(CC1CC1)NC1=CCc2cc(Cl)sc2NC1	318.026	2.583	58.200	4.000	2.000	4.000
CC(C)c1cccc(NC(=O)c2ccc(NC(=O)c3nc(C#N)c[nH]3)cc2)nc1=O	402.144	2.665	140.630	6.000	3.000	5.000
