smiles	MW	LogP	TPSA	HBA	HBD	RotB
NC(COCc1ccc(Br)c(Cl)c1)C(=O)C1=C(F)c2ccccc2C1	423.004	4.452	52.320	3.000	1.000	6.000
CC1CN2CCc3ccccc3C2=CC2=C1NCCN1CCC(C(=O)N1C)C(C)(C)CC2	434.305	3.894	38.820	4.000	1.000	0.000
CCN1CCN(C(=O)c2cccc(Nc3ccc(F)c(CN4CCN(C)CC4)c3)c2)CC1	439.275	3.094	42.060	5.000	1.000	6.000
O=C(CN1CCN(c2cnc(-c3ccc(F)cc3F)c(O)c2)CC1)c1ccc(F)cc1	427.151	3.876	56.670	5.000	1.000	5.000
CC1=NC=CN2CC(Cc3ccc(Br)cc3)NN(C3CCN(C)CC3)C1=N2	430.148	2.836	46.470	6.000	1.000	3.000
CC(C(=NC#N)N(C)C(F)(F)c1ccc(Br)cc1)C1CCN(C(C)C)SC1	458.095	5.324	42.630	4.000	0.000	5.000
CC1=NC(C)(C)NC2=C1C(=NCCN1CNC(c3ccc(F)cc3)C1)C1CCCCC21C	437.295	4.435	52.020	5.000	2.000	4.000
NC(=O)CC1=CC=C(N2C=CN(C3=CC=CC(N4C=C(c5ccc(F)cc5)C4)C3)CC2)C1	430.217	3.873	52.810	4.000	1.000	6.000
CC1=C(Cl)CNC2=C1NCN2CCN1CCN(CCN(C)c2ccccc2)C1=O	416.209	2.008	54.090	5.000	2.000	7.000
CCOC(=O)n1ccc(C2=CN(C)C(C3CCN(CC(C)NC4=CC(F)C=C4)CC3)C2)c1	442.274	4.020	49.740	6.000	1.000	7.000
NC(=O)C1=C(NCC(F)(F)c2ccc(F)cc2)N(C2CCCC2)C1=S	369.112	2.790	58.360	3.000	2.000	6.000
COCCN1CCC(S(=O)(=O)N2CCN(c3ccc(Br)c(Cl)c3)C2)C1	451.033	2.233	53.090	5.000	0.000	6.000
CC1CCN(CC2C(NC3CCN(S(=O)(=O)C(C)C)CC3F)=CC(F)=C2F)C1	421.201	2.733	52.650	4.000	1.000	6.000
CN1CCNC(C(=O)NCc2cn(C)c3ccccc23)(c2ccc(Br)cc2)CC1	454.137	3.378	49.300	4.000	2.000	4.000
CC(=O)NC(c1cc(F)c(F)cc1F)N1CCN(C(C)C2CCN(CC3CC3)C2)CC1	438.261	2.977	38.820	4.000	1.000	7.000
Cn1c2ccc(COc3ccccc3)cc2n1CCN1CCN(C2CCC(O)C2)C(F)C1	440.259	3.385	45.800	6.000	1.000	7.000
CCC1=CC=C(N2CCC(n3c(=O)[nH]c4ccc(CN(C)CCN(C)C)cc43)C(=O)C2)C1	437.279	2.763	64.580	6.000	1.000	8.000
CN1C=CC2=CC=C(C=CC1)C=C1C(=CC=C1C1CCN(C3(C)CCN(C)CC3)C=N1)N2	429.289	3.752	34.110	5.000	1.000	2.000
CC1CC(C(N)=O)=CC=C1CN1CCC2(NC(=O)c3c(F)cccc3F)C3=CC=CC3=C12	435.176	3.281	75.430	3.000	2.000	5.000
CC12CCC(C1)C(NC(=O)N(N[SH](C)(=O)Cc1ccccc1)c1ccccc1)C2	413.214	4.048	61.440	2.000	3.000	6.000
CN(C)C(CC(=O)N1CCC(c2ccc(N=[SH](C)=O)cc2)C1)c1cc(F)ccc1F	435.179	3.900	52.980	4.000	1.000	6.000
CNc1nc(C)c(NCCN(C)C2(c3cccc(C)c3)CCN(C)C2)c(F)c1F	403.255	3.593	43.430	5.000	2.000	7.000
CC(Nc1cc(Nc2cccc(N(C)c3ccncc3)n2)cc(F)c1F)NC1CCC1	424.219	5.166	65.110	6.000	3.000	8.000
CN1CCC(CN2CCN(CCN3CCC(C(C)(O)c4ccccc4)CC3)C2=O)CC1	428.315	2.686	50.260	4.000	1.000	7.000
CN(C1=CC(NCC#N)=C(C2=CC=NC(c3cccc(Br)c3)N2)C1)C(F)CF	447.087	3.857	63.450	5.000	2.000	7.000
CN(CCC(=O)N1CCN(c2ccc(CN3CCC(=O)CC3)cc2)C1)c1ccccc1	420.253	2.984	47.100	5.000	0.000	7.000
Cc1ccc(-c2ccc(Nc3ccc(S(=O)(=O)NC(C)(C)C)cc3)cc2)n1C1CC1	423.198	5.619	63.130	4.000	2.000	6.000
CSC(=O)NC1=CC(F)=CC(N2CCN(C(C)(C)CN(C)c3cccc(F)c3)C2)C=C1	448.211	4.364	38.820	5.000	1.000	6.000
O=C(CC1CCNCC1)C(=O)N1CCC2=C(Nc3ccccc3)N1Cc1ccccc12	416.221	3.389	64.680	5.000	2.000	5.000
CC(C)CN(C)CCC1(C)CNCC12N=C(C(C)C)NCC2N1CCN(C(C)C)CC1	434.410	2.365	46.140	6.000	2.000	8.000
CC(C)N(C)c1ccc(Nc2ccc(S(=O)(=O)CC(F)(F)F)cc2F)cc1F	422.109	4.889	49.410	4.000	1.000	6.000
CC1=CC(CN(C)c2c(Nc3ccc(Br)cc3)nc(C)n2C)CCN1C	417.153	4.526	36.330	5.000	1.000	5.000
CCOCc1ccc(C2=CN(C)C3=C(C)CN(C4CCN(C)CC4)C(=O)N23)cc1F	414.243	3.669	39.260	4.000	0.000	5.000
CC1CCC(N2CCNCC(NC(=O)CNc3ccc(Cl)cc3)CC2)N1CCF	425.236	2.312	59.640	5.000	3.000	7.000
CCCCc1ccc2c(c1)C(=CCCN1C(=O)NC(=O)C3CCCCC31SC)C(C)C2	440.250	5.796	49.410	3.000	1.000	7.000
O=C1c2cn(C3CCN(CC4CCCC4)C(F)(F)C3)cc2N1Nc1cccnc1	401.203	4.290	53.400	5.000	1.000	5.000
CC(C)N1C=C2N=CC(N3CCC4(CCNCC4)CC3)C=C2N1C(=O)c1ccccc1	419.269	3.412	51.180	5.000	1.000	3.000
COc1cc(Br)c(NC2CCN(C(C)C)CC2)c(N2CCN(C(C)(C)C)CC2)c1	466.231	4.663	30.980	5.000	1.000	5.000
CCNCc1nccn1C1C=C2C(=CC=C2N2CCCN(C3CCCC3)C2)C(=O)NC1	422.279	2.322	65.430	6.000	2.000	6.000
NC1CCC(N2CCC(Cn3c(Cc4cccnc4)nc4ccccc43)CC2F)CC1	421.264	4.300	59.970	5.000	1.000	5.000
CS(=O)(=CCc1cccc(F)c1)C1=CC=C(C(=O)N2C=CC(C3C=C(O)C3)CC2)C1	427.162	4.123	57.610	3.000	1.000	5.000
NCc1nccc(N2CCc3c(NC(F)(F)C(F)(F)F)cccc32)c1C1CCC1	412.169	5.069	54.180	4.000	2.000	5.000
CN1C(CNC2CC2)=NC1c1c(O)cc(-c2ccccc2I)n1C(F)(F)F	490.048	4.036	52.790	5.000	2.000	5.000
CN(C)C(=O)Nc1ccc(N2CCN(C(c3ccc(F)c(F)c3)C(F)(F)F)CC2)cc1	442.179	4.484	38.820	3.000	1.000	4.000
Cc1ccc(CNC2CCN(C(C)(C)C3CCN(c4ccncc4)C(C)C3)C2)cn1	407.305	4.033	44.290	5.000	1.000	6.000
CC(=O)c1n[nH]c(C2=CC(F)=CC3(CN4CCN(C)CC4)CCC(C2)C3)c1Cl	406.194	3.940	52.230	4.000	1.000	4.000
CC(=O)NC1CCC(C2=C(N)C(C3(C)CCN(Cc4ccccc4)C3)S2)CC1C	413.250	4.125	58.360	4.000	2.000	5.000
CCc1cc(N2CCNC2=O)c2c(n1)C(c1ccc(F)cc1)Nc1cccc(F)c1C2	420.176	4.558	57.260	3.000	2.000	3.000
N=NN=C(c1cc(Br)cn1-c1ccc(F)c(Br)c1)C1CCCCC1	453.980	6.457	53.500	3.000	1.000	4.000
CC1COC1=C1C(=CC=C2C=C(NC3CCN(CCN4CCCC4)C3)C=N2)NC1(C)C	423.300	2.784	52.130	6.000	2.000	6.000
COc1cc(F)c2c(c1)N1CCN3CCN(CC3)C(=O)CCCC(C)(C)C2C1	389.248	3.092	36.020	4.000	0.000	1.000
CC(CC(F)(F)F)N1CCN(C(C2=CN=C(N)C2)c2cccnc2)c2ccccc21	415.198	4.435	57.750	5.000	1.000	5.000
Cn1nc(C(=O)NCCc2ccccc2)c2c1-c1cc(Nc3cccc(Br)c3)ccc1-2	472.090	5.546	58.950	4.000	2.000	6.000
CCCC(CN(C)C)Sc1ncc(C2CC3(C)CC(C)(C)CC3(C#N)N2)cc1N	415.277	4.609	77.970	6.000	2.000	7.000
CNCc1cc(F)c(N2CCN(C(C)c3ccc(Br)cc3)C2=O)c(N(C)C)c1	448.127	4.377	38.820	3.000	1.000	6.000
NC(=O)c1ccccc1CN1C=C(CN2CCN(C3CCC3)CC2)C(Br)C1	432.152	2.419	52.810	4.000	1.000	6.000
CCn1c(-c2ccnn2C(=O)Cc2ccc(F)cc2)ccc1N1CCC(N2CCCC2)C1	435.243	4.068	46.300	6.000	0.000	6.000
O=C1CC(N2CCC(Br)C2)C(c2cc(F)cn2C2=CCNCC2)N1	396.096	1.860	49.300	4.000	2.000	3.000
CCC(CO)C1=Cn2c(C(=O)Nc3c(F)cccc3F)cnc2CN1C1CCCC1	416.202	3.989	70.390	5.000	2.000	6.000
CN1CCC(=S(C)(=O)c2cc(C3=C(N)CC(F)(F)C3C(F)(F)F)ccn2)CC1	423.140	3.140	59.220	4.000	1.000	2.000
COc1cccc2c3c(c(=O)[nH]c12)=C(NCc1ccc(Br)c(Br)c1)C=3	459.942	2.754	54.120	3.000	2.000	4.000
CN(C)Cc1cc(F)c2c(c1)N(CCN1CCN(C3CCCCC3)CC1=O)CC=CC2	428.295	3.283	30.030	4.000	0.000	6.000
CNCCc1cccc(OC2=CC=CCN2c2cc(F)cc(NS(C)(=O)=O)c2)c1	417.152	3.256	70.670	5.000	2.000	8.000
COc1ccc(CNC=C2CN(C)Cc3ccc(N4CCN(C)CC4)cc32)c(OC)c1	422.268	3.032	40.210	6.000	1.000	6.000
C#CC(=O)NCC1CCCCN2CN(C(=O)C3CCN(CC4CCCC4)CC3)CCN=C12	441.310	1.938	68.250	5.000	1.000	5.000
CCN(CCN1CC(F)N(C2CCN(C3CCC(C)(C)C3)C2)CC1=O)C(=O)C(F)(F)F	450.262	2.490	47.100	4.000	0.000	6.000
COC1=CC=CC(Nc2cccc(N3CCN(C(C)CCN(C)C)CC3)c2Br)N1	463.195	3.297	43.010	6.000	2.000	8.000
Cc1c(CC2CCC(S(=O)(=O)NCc3ccccc3)CC2)n(C)n1C1(C)CC1	403.229	3.865	56.030	4.000	1.000	7.000
CC1=C(NC2=CC=C(n3ccc(CN(C)Cc4ccc(F)cc4)n3)C2=O)CCN1C	407.212	3.118	53.400	6.000	1.000	7.000
CC1(C)CC(=CC=C2C=CC=CC2=O)CNC(=O)C=Cc2ccn(c2)C2CCN1CN2	418.237	3.099	66.370	5.000	2.000	1.000
CCNCc1cc(F)cc2c1C(=Cc1cnc(C)n1C(C)(C)C)C(=O)N(C)CC2	398.248	3.750	50.160	4.000	1.000	4.000
CSC1=C(c2ccnc(NCC(F)(F)F)c2)NC(c2ccc(F)cc2)N1C(C)C	426.150	5.196	40.190	5.000	2.000	6.000
COC1=CC=C(OC)C(N(C)c2ccc(NNCC3CCC(F)CC3)cc2Br)C1	467.158	5.163	45.760	5.000	2.000	8.000
CN1CCC(CN(c2ccncc2)C2CCCCC23CCN(S(C)(=O)=O)CC3)CC1	434.272	3.214	56.750	5.000	0.000	5.000
CNc1cnc2cc1C(NC1CCCCN1CCC1=CC=C(c3ccccc3)C1)=NC=C2	425.258	5.060	52.550	5.000	2.000	6.000
CNC(=O)C1CCN(c2nccn2CCc2ccc(N3CCCN(C)CC3)c(F)c2)CC1	442.286	2.369	56.640	6.000	1.000	6.000
CC1=CC(N2CCN(C(=O)CCNCc3cc(F)c(Cl)cc3F)C2)CN1C(C)C	426.200	3.196	38.820	4.000	1.000	7.000
CN1CCC(C2C=CC=C(CC(C3CCN(C)C3)=S(N)c3ccnc(F)c3)C2)CC1	430.257	4.081	45.390	4.000	1.000	5.000
CC(=C1SC(CN2CCN(C(C)C)C2)C(=NC2CCNCC2)C1=O)c1ccc(F)cc1	444.236	3.418	47.940	6.000	1.000	5.000
COc1ccc2c(c1)CCN(C1CCN(C(=O)C=C(C)C3=CC=C(O)C(C)(C)C=C3)C1)C2	434.257	4.565	53.010	4.000	1.000	4.000
O=C(NC(=S)c1ccc(CN2CCC(F)(F)C2)c2ccccc12)NC1=CCNCC1	430.164	3.533	56.400	4.000	3.000	4.000
CC(C)S(=O)(=O)NC1=CC=CN2C(=O)CCN(C3CCCCC3)C(c3ccccc3)C12	443.224	3.702	69.720	4.000	1.000	5.000
CC1=C(NCc2cc(Br)c(N3CCN(C)CC3)s2)N=C1NC(F)(F)F	437.050	3.105	42.900	6.000	2.000	4.000
CSC1=C(C(=O)C2=CC=CC(Nc3ccc(Br)s3)C(F)=C2)NC1C	425.987	4.776	41.130	5.000	2.000	5.000
CN1C=C(C(=O)Nc2c(F)ccnc2C2(CN3CCC(S(C)(C)C)CC3)CC2F)C1	438.226	3.127	48.470	4.000	1.000	6.000
CC(N1CCN(CN(C)C)C1)S(=O)(=O)c1cc(Cl)cc(Cc2cccs2)c1	427.115	3.206	43.860	6.000	0.000	7.000
CCN1C(=O)C(Cc2cnccc2Br)NC1=C1C(=Nc2ccccc2)C2CCC12	450.106	4.231	57.590	4.000	1.000	4.000
CC(C)c1cn(CC(F)(F)F)c2c1C(NC1CCN(C(C)C)CC1)C(F)CN(C)C2	432.288	4.461	23.440	4.000	1.000	5.000
COC1=CC(c2c(C(F)(F)F)ncc(N3CC(C)(C)CC3(F)F)c2CN)C(C)CC1	433.215	5.432	51.380	4.000	1.000	4.000
Cc1nnc(C2CCCCC2)n1CC1(C(CN(C)C)c2ccc(F)c(F)c2)CCNCC1	445.302	4.628	45.980	5.000	1.000	7.000
CN(C)S(=O)(=O)CC1=CC(F)=CC(Nc2ccc(F)c(C3CCNCC3)c2)C1	411.179	3.148	61.440	4.000	2.000	6.000
NS(=O)(=O)CC1CCN(C(=O)C2=CC=C3CCN4CCC(CC4)CC3=CC2)C1	405.209	1.812	83.710	4.000	1.000	3.000
Cc1ccc(N2CC(CNC(=O)C3CCN(C)C3)c3ccc(N4CCN(C)CC4)cc32)cc1	447.300	3.050	42.060	5.000	1.000	5.000
CC(=O)NC1CC2CC1N(C1CCN(C(C)C)CC1)C(=O)N(C)CC2C(F)C(F)F	432.271	2.729	55.890	3.000	1.000	5.000
O=C(NC1CCNC(=S)N(Cc2cc(F)c(F)cc2F)C1)c1ccc(F)cc1F	429.093	3.261	44.370	2.000	2.000	4.000
O=c1[nH]c2c(CC(F)(F)F)nc-2sc2ccc(CN3CCCCC3)c-2c1Cl	415.073	4.785	48.990	4.000	1.000	3.000
Cc1cccc(CN(C)S(=O)(=O)c2ccc3c(c2)CN(CC2=CC(F)(F)C=C2)CN3)c1	445.164	4.132	52.650	4.000	1.000	6.000
CCCOCc1cccc(N2CCNCC(=S)N2C(F)(F)c2ccc(F)cc2)n1	424.154	3.851	40.630	5.000	1.000	7.000
CCn1c(Br)ccc1SCC(=O)NC(C)c1nc2ccccc2s1	423.007	4.850	46.920	5.000	1.000	6.000
CNC(=O)C1=CC=C2C(C)N(CCC3(C)CC(C)N(C(C)CS(C)(=O)=O)C3)C2C1	423.256	1.985	69.720	5.000	1.000	7.000
CN1CCC(=NNC2=CC=C(S(=O)(=O)C3CCCCC3)C2c2ccc(F)cc2)CC1	431.204	4.109	61.770	5.000	1.000	5.000
CN1CCCCC(NC(=O)CN2CC3=CN(C)C(C)(Br)C(=CC=N3)C2)CC1	437.179	2.188	51.180	5.000	1.000	3.000
CCn1cc2c(c1C(F)(F)F)CCC(NCC(=O)NCc1ccccc1F)C2=O	411.157	3.069	63.130	4.000	2.000	6.000
CCN(C)c1cc(NC(=O)c2cc(Br)cc(CN3CCC(F)C3)c2)cn1C	436.127	4.040	40.510	4.000	1.000	6.000
CCC1NC(=O)c2ccc(NC3CCN(CCC(C)(C)c4ccncc4)C3)cc2N1C	421.284	3.851	60.500	5.000	2.000	7.000
COC1=CC=CC(C(c2cc(N)ccn2)C2CCN(C3CCNCC3)CC2)C=C1Cl	428.234	4.050	63.410	5.000	2.000	5.000
CN(C)CCCNC1(c2cc(F)c(F)c(F)c2)C(N)CC2CC(C(=O)N(C)C)C1C2	426.261	2.302	61.600	4.000	2.000	7.000
NS(SC1CC1)=C(Cc1ccccc1)N1C(=O)NCc2cc(Br)ccc21	449.023	4.805	58.360	3.000	2.000	4.000
CC(C)N1CCC(CN2C(=O)NCc3ccc2c(Nc2ccc(F)c(F)c2)c3)C1(C)C	428.239	5.247	47.610	3.000	2.000	5.000
CN1C=C2C(=O)NC(CCc3ccc(F)c(N4CCN(Cc5ccccc5)C4)c3)C=C21	418.217	3.250	38.820	4.000	1.000	6.000
CC1=CC=C(CNc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C2=CC=NC2)C3)C(C)C1	431.269	3.687	51.180	5.000	1.000	5.000
CC1=NC(C(F)(F)F)=CN2CCN1CCN(C(C)c1cc(F)c(F)n1C)C(F)C2	423.186	3.415	27.010	5.000	0.000	2.000
CC1CN(C(=S)c2c(F)cccc2F)CCC1Sc1ccc(NC(N)=O)cc1	421.109	4.634	58.360	3.000	2.000	4.000
Cc1nnc2cccc(NCC3CCN(C(C)CCN(C)Cc4ccccc4)C3)c2n1	418.284	3.978	57.180	6.000	1.000	9.000
CC1C(C2=CC=CN(CCCN3CCC(N(C)c4cccc(F)c4)C3)C2)CC(=O)N1C	426.279	3.349	30.030	4.000	0.000	7.000
CN(CC[SH](C)(=O)Nc1ccccc1)c1cc(F)c2c(c1)CCN(C1CCC(F)(F)C1)C2	467.222	4.481	35.580	3.000	2.000	7.000
CN1CCN(Cc2cnc(Nc3ccc(N(C)C)c(N)c3)cc2Br)CC1	418.148	2.983	60.660	6.000	2.000	5.000
O=[N+]1C=C(Nc2ccc(NCc3ccc(F)cc3)c(F)c2)c2cccc(F)c2CN1	411.143	4.924	56.170	3.000	3.000	5.000
CC1=CC=C(NC(=O)CC2=CC=CN(CCN3CCN(C(C)(C)C)CC3)C(F)C2)C1=O	430.274	2.763	55.890	5.000	1.000	6.000
C=C1C=C(C2CCN(CNS(=O)(=O)N3CCN(C4CCc5ccccc54)CC3)C2)N=C1C	455.235	2.320	68.250	5.000	1.000	6.000
CN1C(=O)N(Cc2ccc(F)c(Cl)c2)CCN1CC=C1CCc2cccc(N)c21	414.162	4.176	52.810	3.000	1.000	4.000
O=C(Nc1ccc(Nc2ccncc2)cc1)N1CCC(CN2CCCCC2)CC1	393.253	4.555	60.500	4.000	2.000	5.000
CC(=O)C1=CC=CC(CN2CCC(n3c(=O)n(C4CCNCC4)c4ccccc43)CC2)C=C1	446.268	3.622	59.270	6.000	1.000	5.000
COC1=C2C(=C1N)CCc1cc(Nc3ccc(F)cc3F)c2n1CCN1CCCC1	412.207	4.136	55.450	5.000	2.000	6.000
COc1ccc(CNC2=C(C3=CCN(C)CC3)C(Br)=CN(C3CCN3)C2)cc1	444.152	3.172	39.770	5.000	2.000	6.000
CC(C)N1C=CC2=NC=NC(C1)NC(=O)C1CCN3CCCC(CC3)CN(CC1)C2	414.311	1.963	63.540	6.000	1.000	1.000
COc1ccc(C2C(=O)CC(N3CCCCC3)C(=O)C2=C(F)C(F)(F)F)c(F)c1	417.136	4.100	46.610	4.000	0.000	3.000
O=C(CC1=CC=CN(Cc2ccc(Br)c(C3CCNC3)c2)C1)N1CC(F)C1	433.117	3.352	35.580	3.000	1.000	5.000
COc1ccc2c(c1)C(=NNCCc1ccccc1)C(CCS)=C2Nc1cccn1C	432.198	4.727	50.580	6.000	3.000	9.000
CNC(=O)C1=CC=CC(CN(C)c2cc(F)c(C3=CNCC3(C)C)cn2)C(C)=C1	396.233	3.432	57.260	4.000	2.000	5.000
CC(C)N1CCC(N2CC(F)N3C=CC=C(CC2F)C(CC(N)=O)c2ccccc23)C1	430.254	3.685	52.810	4.000	1.000	4.000
COc1ccc(Br)cc1CN1CCN(C2CCN(CC(=O)N3CCCC3)C2)CC1	464.179	2.272	39.260	5.000	0.000	6.000
CC1=CC(NCC#CC2=CN(C)C(N3CCN(C)CC3)=NC=C2F)=C1C(C)c1ccccc1	445.264	3.841	34.110	5.000	1.000	4.000
NC(=S)C1(CNC2=NC=CI(I)C2)CN2CC1C2	489.919	1.534	53.650	4.000	2.000	3.000
CCN1CCC(CN2CC(N)(c3cc(F)cc(Cl)c3)N2c2cccc(F)c2)CC1=O	434.168	3.725	52.810	4.000	1.000	5.000
O=C(CNC1=CCN2CCN(Cc3cccnc3)C2C1)c1c(F)ccc(F)c1F	402.167	2.703	48.470	5.000	1.000	6.000
CCC1=CC=C(N2CCN(C3CCC(N(C)C(C)(C)C(=O)c4[nH]ccc4F)C3)C(F)C2)C1	446.286	4.505	42.580	4.000	1.000	7.000
CC1=CC=CC(C(=O)C2CCN3CCNC(=CC=C4CN(CC(C)(C)C)C4)C3=N2)O1	410.268	2.662	57.170	6.000	1.000	4.000
NC1=C=CC(NC(=O)C2CCN(C3=CC=C(Br)C3)C2Cc2cccs2)=N1	430.046	3.031	70.720	5.000	2.000	4.000
CNC(=O)C1(C)CCN(CC2CCN(C(C)c3cc(Cl)cc(Br)c3)N2C)C1	456.129	3.543	38.820	4.000	1.000	5.000
CCCN1CCC(=O)N(C2C=C(OC)CN3C(=C2)N=C3CCC#Cc2ccccc2)C1	418.237	3.188	48.380	5.000	0.000	6.000
CC1=CC(O)=CC(c2cccc(N3CCC(N(C)CC(F)CN(C)C)C3)c2)C1NC(C)C	444.326	3.949	41.980	5.000	2.000	9.000
CN1CCC(N2CCN(C(=O)CCc3cn(-c4ccc(F)cc4)n3C(F)(F)F)C2)CC1	441.215	3.023	36.650	5.000	0.000	5.000
O=C1CCC2CCC(c3ccc(S(=O)(=O)Cc4ccccc4)cc3)N2CCCN1	412.182	3.466	66.480	4.000	1.000	4.000
CC(NC1=CN=C(C(N)c2ccc(F)c(-c3ccc(F)cc3)n2)C1)C(F)(F)F	396.137	4.253	63.300	4.000	2.000	5.000
Cn1cccc1C1=CN=C(NCC2=C(CC(N)=O)c3ccccc32)SC1C1CCCC1	432.198	4.417	72.410	5.000	2.000	6.000
COCCN(C)C1=CC=CC(c2cn(C)c3c2CN(C(=O)Cc2ccc(F)cc2)C3)C1	423.232	3.755	37.710	4.000	0.000	7.000
CCOC(=O)N1CCC2(CC1)CN(CCN1SC(c3ccc(F)cc3)C1=O)C2C	421.184	3.300	53.090	5.000	0.000	5.000
CC1C(C(N)=O)CCC1C1=CC(NN2CCC(CCN(C)C)C2)C=C1Br	424.184	2.500	61.600	4.000	2.000	7.000
CCN1C=C(C2CCN(C(=O)CCN(C)c3ccc(F)c(F)c3)C2)C(OC)C1=O	407.202	2.401	53.090	4.000	0.000	7.000
O=C1SC(=C2CC2=NNC2=CC=C(Br)C(CO)C=C2)C1c1ccccc1	428.019	3.988	61.690	5.000	2.000	4.000
CC1=NC(CC(NCc2ccc(Br)cc2)n2c(=O)[nH]c3ccccc32)=CC1	424.090	4.519	62.180	4.000	2.000	6.000
COC1=CC=C2CC3=C2N(CCN1C)c1cc(I)ccc1CC(=O)N3	449.060	2.745	44.810	4.000	1.000	1.000
CC1CC(CN2C=CN(C3=CC=CC(N4CCN(C)CC4)C3)CC2)=CC=C1C(N)=O	409.284	1.913	56.050	5.000	1.000	5.000
COc1ccc(NC2=CC3=CCC(C)(C)N(C)CC(=O)N(C)CC3=C(F)C=C2F)cc1	429.223	4.581	44.810	4.000	1.000	3.000
O=C1c2ccccc2NC1CNc1ccnc(N2CCN(Cc3ccc(Cl)cc3)C2)c1	433.167	4.104	60.500	6.000	2.000	6.000
N#CN(C1=C(C2(CCF)CCC2)C(C(N)=O)=C1)c1ccc(Br)c(F)c1	407.044	4.085	70.120	3.000	1.000	6.000
CC(=O)c1cccc2c1CN(C(=O)CCN(C(=O)c1ccc(F)cc1)c1ccccc1)C2	430.169	4.608	57.690	3.000	0.000	6.000
CNCC(=O)C1CCC2NC1CN(CC1=CC=C(Br)C1=N)c1ccccc12	428.121	2.943	68.220	5.000	3.000	5.000
CC1=C(Nc2ccc(CN3CCC(N4CCC(N)C4)C(F)C3)cc2)C(C)C(C)(C)N1C	429.327	3.636	47.770	5.000	2.000	5.000
NCC(c1cccc(F)c1)N1CCN(c2ccc(NCC3C=CC=C(N)CC3)cc2)C1	421.264	3.826	70.550	5.000	3.000	7.000
CC1(CCF)CCN(CC2CCC(NC(=O)C3=CC=C(N)C3)CC2Br)CC1	441.179	3.669	58.360	3.000	2.000	6.000
CC1=CC(F)=C2NC(=CCN(C3CCN(S(C)(C)C)CC3)C(F)C1)C2=O	385.200	3.245	35.580	4.000	1.000	2.000
CC1CCN(CC2=CC=C(Cl)C(CCN3CCNCC3)C2)C=C1c1nc2ccncc2[nH]1	452.246	4.005	60.080	5.000	2.000	6.000
COC(=O)C1=CC=C(C2CN(C)CC3(CNC(=O)c4ccc(C(C)C)cc43)C2)CC1	408.241	3.563	58.640	4.000	1.000	3.000
CNc1ccc(NCC2=CC=CC(N3CCN(C(=O)c4ccc(F)cc4)C3)C2)cc1	406.217	3.950	47.610	4.000	2.000	6.000
COc1cc(NC(=O)Cc2ccc(N(C)C)cc2)c(I)c2c1CCO2	452.060	3.482	50.800	4.000	1.000	5.000
NC(=NCCN1CCN(c2ccncc2)C(c2ccc(F)c(F)c2)C1)c1ccccc1	421.208	3.629	57.750	4.000	1.000	6.000
CN1CCC(C=CNC2=c3ccn(C)c3=C2)=CN(C(=O)NCc2ccccc2)CC1	403.237	1.462	52.540	4.000	2.000	5.000
Cc1ccc2c(c1)CCN(C1CCN(C(C)Cc3ccc(S(C)(=O)=O)cc3)C(=O)C1)C2	440.213	3.379	57.690	4.000	0.000	5.000
O=C1CC2C=CC=C(CCN3C=C(N4CCC4c4ccc(F)cc4)CCN23)C(=O)N1	408.196	2.638	55.890	5.000	1.000	2.000
CC(=O)C1CC(F)C2=CC=C(NC3CCN(C(C4CCN(C)CC4)C(F)(F)F)N3)C21	430.236	2.772	47.610	5.000	2.000	5.000
CC1CC(CNC2=NC(C3CCNC3)C(c3ccc(F)c(F)c3)=N2)=C(F)C=C1O	404.182	3.397	69.010	5.000	3.000	4.000
Cc1ccc(CNc2cc3c(c(F)n2)C(=O)N(Cc2ccc(F)cc2F)C3)c(F)c1	415.131	4.715	45.230	3.000	1.000	5.000
CC(C)N1C=Cc2nc(NC3(CNCC4CCN(C)CC4)CC3)ccc2N1C(C)C	412.331	3.782	46.670	6.000	2.000	8.000
Cn1ncc2c1=CC(C(=O)Nc1cc(Br)cc(Br)c1)C=CC=2	420.943	2.331	46.920	3.000	1.000	2.000
O=C(NCCC1=CC=C(C2CCN(c3ccc(F)c(F)c3)C(F)=N2)C1)c1ccc[nH]1	414.167	4.274	60.490	3.000	2.000	6.000
CN(Cc1ccccc1)CC1CC2NC(=Cc3ccc([SH](C)C)cc3)N1CCCSCC2=N	482.254	4.926	42.360	5.000	3.000	6.000
COC1=CC(F)=CC(C=C2CCN(C(=O)CNc3ccc(CN(C)C)cc3)C(=O)C2)C1	427.227	3.639	61.880	5.000	1.000	7.000
Cc1ccc(F)c2cc(NCC3(NCCN(C)c4c(F)cncc4F)CC3)ncc12	415.198	4.026	53.080	5.000	2.000	8.000
NC1=CC=CC(CNc2ccc(-c3cccn3C(=O)C3=CC=C(N4CCN4)CC3)cc2)C1	427.237	4.050	75.320	6.000	3.000	6.000
CN1CCC=C(C2=CC=C(N3CC(F)C(c4ccc(S(C)(=O)=O)cc4)CC3=O)C2)C1	430.173	3.220	57.690	4.000	0.000	4.000
CN1CCC(C(CC=CC2=CC=C(N3CCCNCC3)CC2)=S(N)C2CCCC2)CC1	444.329	4.432	44.530	4.000	2.000	6.000
