smiles	MW	LogP	TPSA	HBA	HBD	RotB
CCN(Cc1ccnc(N)c1)C1=CC=C(NCCC(F)(F)C(=O)O)CC=C1	378.187	2.913	91.480	5.000	3.000	9.000
CC#CCNC1NC2CCN(C=N2)NC(C(=O)NCCO)CN(CC(=O)NCc2ccccc2CC)C1=O	526.302	-1.722	150.430	9.000	6.000	10.000
Cc1ccc(Cl)cc1S(=O)(=O)c1ccccc1C1NCC(c2ccccc2F)N1C	444.107	4.895	49.410	4.000	1.000	4.000
CCC1CCC2CC1C(N)CC(CCC1CCCCCOC(=O)N(C)C1)N2	379.320	3.909	67.590	4.000	2.000	4.000
O=C(Cc1cc[nH]n1)NC1Cc2nc(C(F)(F)F)ccc21	296.088	1.780	70.670	3.000	2.000	3.000
CC1=CC(CSc2cccs2)=CC1=CC1=CC=C(N(C)C)C1C	341.127	5.675	3.240	3.000	0.000	5.000
C1=CCC(Cc2cccc3nc[nH]c3[nH]cc2)C=C1	251.142	3.690	44.470	1.000	2.000	2.000
CC=CC1=C(NCC(N)CN)C=CC(CN=Cc2ccccc2)=C(NC)C1	365.258	2.245	88.460	5.000	4.000	9.000
CC1C2=Cc3ccccc3CC2NC(=O)CC(C)(N)CC(=O)N(C)C1CNC(=O)C(=N)N	440.254	0.137	154.400	5.000	5.000	2.000
CN=CC(N)C(=O)C1=CC=C([N+](=O)[O-])C=CN1Cc1ccc(C(C)O)cc1	370.164	1.711	122.060	7.000	2.000	7.000
CC(C)=CC1NC2C(=O)OCC(CCNC(=O)Nc3ccc(F)cc3C)C2C1C	403.227	3.378	79.460	4.000	3.000	5.000
CC1(C)CCC1(CCCc1ccc(F)cc1F)C(=O)NCCC(N)CN	367.244	2.886	81.140	3.000	3.000	9.000
NC(Cl)=CC=C1C(C=O)=C1C(O)C(=O)NC1C=CC=CC=C(Nc2ccc(N=CC(=O)NO)cc2F)C1	527.137	2.165	166.140	8.000	6.000	9.000
CCC(CCNCCNC1=CC=CC(=O)NCC2C=CC1=CNC(=O)CC=C1C=CNC=C12)CC(=O)O	507.285	2.130	131.590	6.000	6.000	10.000
CCc1ccccc1CNCCNC(CCCN)NC(=O)Cc1cc(F)c(F)cc1F	436.245	2.769	79.180	4.000	4.000	13.000
NC=CC(=O)N(C(F)=Cc1cc(F)c(F)cc1C(N)C(=O)c1ccccc1)c1ccc(F)cc1	469.141	4.760	89.420	4.000	2.000	7.000
CCCCNC(=O)C(N)C(C)Nc1ccnc(C(=O)NC(C)(C)C(F)F)c1	385.229	1.899	109.140	5.000	4.000	10.000
O=[SH](=O)C=CSC1C=CC=CC1=C(F)Cc1cccc(F)c1	340.040	3.902	34.140	3.000	1.000	5.000
CNC(=O)C(CCCC(N)=O)NC(=O)C1C(=CN)CSC1c1ccccc1	390.173	0.820	127.310	5.000	4.000	8.000
CCC(C)NC(=O)OCCC1C(C(=O)NC2CCN(C(=O)c3ccccc3)CC2C=O)N1c1ccccc1	520.269	3.005	107.820	6.000	2.000	10.000
CCCN(C(=O)COCN)c1ccc(Cl)nc1C(=O)c1ccccc1C	375.135	2.950	85.520	5.000	1.000	8.000
CC1CC2C(F)CCCC2(C(N)=O)CNCC1C(=O)N1Cc2ccccc2C1	387.232	2.384	75.430	3.000	2.000	2.000
CC=CC=C1CNC(=O)C(=O)N2CCCC2NC(=O)C2=C1C(C)C1=CC(OCC)=CC=CC1C2	463.247	3.053	87.740	4.000	2.000	3.000
CC(C)CN(C(=O)CNC(=O)CC(N)C1CC1C(F)F)c1ccc(C(N)=O)cc1	410.213	1.509	118.520	4.000	3.000	10.000
CC(=CC=COC(=O)C=O)NC(=O)CNC(=O)CC(CO)NC1CCC(F)(F)C1C	431.187	0.153	133.830	7.000	4.000	11.000
CC1CN(C)CCN1C=C1N=C(N)N=C1N1CCCCC1	290.222	0.676	60.460	6.000	1.000	1.000
N#CC1CC2=CC1CC1C(F)=CC=C(C=C3C(O)CCCN31)C(=O)NC1CCC3CCC(NCC2)C1C3	506.306	4.022	88.390	5.000	3.000	0.000
N#CCC=CC(C(=O)n1cc(F)c(F)c1Cl)C(N)=CC(N)CC=CC(F)(F)F	422.093	3.824	97.830	5.000	2.000	7.000
CCN(CCCNC(=O)C12CN(C)N=c3c1cc(C)c(F)c3=C2N)C(=O)Cc1ccsc1	457.195	0.591	91.030	6.000	2.000	8.000
CC=C1C=C(C(=O)O)CC(C(=O)N2CCC(c3ccc(F)cc3)CC2)C1	357.174	3.899	57.610	2.000	1.000	3.000
COC(=O)C=C(C)N(C)S(=O)(=O)N(C(=O)NCCCCC(F)CC(C)C)C(C)(C)CN	466.263	2.543	122.040	6.000	2.000	13.000
Cc1ccc(C(C)CCCC(O)(CCC2CCCC2)C(C)C)c(C)c1O	360.303	6.640	40.460	2.000	2.000	9.000
NC(CCCNCCCS(=O)(=O)O)C(=O)OCCc1ccccc1F	376.147	0.886	118.720	6.000	3.000	12.000
COc1ccc2c(c1)CC(C)(C)N(C1CCNC1)C2=O	274.168	1.834	41.570	3.000	1.000	2.000
CC1C=C(C(F)(F)F)N(C2CCC(N)CC2)N(Cc2ccccc2C#N)C(=O)CC2COCCN2CC1=O	533.261	3.130	102.900	7.000	1.000	3.000
CNC1C2=C(COC1c1ccccc1)CC(=O)N(C)C=C2C1CCC(F)(F)CC1N	417.223	3.151	67.590	4.000	2.000	3.000
CCCC(CC)NCCNC(=O)c1ccccc1C(OCc1ccc(F)cc1CN)C(=O)NC	472.285	3.186	105.480	5.000	4.000	14.000
COC=CC=CC(=O)N(C(N)=O)c1ccc(C)cc1Cl	294.077	2.776	72.630	3.000	1.000	4.000
Cc1nc(CC(=O)N(CCc2cc(C(C)(F)F)cn2C)C(=O)NCCC(F)(F)F)ccc1-c1ccc(F)cc1	554.212	5.922	67.230	4.000	1.000	9.000
CCC(F)(F)CCC1CCN(CCC(=O)NC(CCCS(C)(=O)=O)c2cccc(C#N)c2)C1C	497.252	4.466	90.270	5.000	1.000	13.000
CCOc1ccc(C)cc1C(N)CC(N)Cc1ccc(C(F)(F)F)cc1	366.192	4.372	61.270	3.000	2.000	7.000
CCN(C)C1CCC(C(=O)NC2CCCCC2=O)C1C(N)Cc1cc(F)c(F)cc1F	439.245	2.948	75.430	4.000	2.000	7.000
COC1=C2C=CCC=C(CC=C1)CCC(C(N)C(=O)NC1CC1N)=C(N)N2C	385.248	1.116	119.630	6.000	4.000	4.000
CC1C(C2=CC=NC(C(N)Cc3cc(F)cc(F)c3)C=N2)=CNCC1CN	373.208	1.940	88.790	5.000	3.000	5.000
CC=C1N=CN(Cc2cc(F)c(F)cc2F)CC1=CC1CC(C2CC2)=CNC1(N)N	417.214	3.253	79.670	5.000	3.000	4.000
C=Cc1cc(S(C)(=O)=O)ccc1C1=C(C)C=CC2C=CN(C1)C(O)=CC2C	383.156	4.557	57.610	4.000	1.000	3.000
COC(=O)C(N)CNC(=O)CNC(C)(C)CC(C)N	274.200	-1.292	119.470	6.000	4.000	8.000
CC(C)C1CC2C=NCCC3=NC(N)=C(C4CC4)C3NC2C1	300.231	2.505	62.770	4.000	2.000	2.000
CCCC(=O)N1CC(=O)N(Cc2cc(F)c(F)c(F)c2C(O)(F)F)C(=NCC2=C(C(=O)NNC)S2=N)C1	550.142	1.371	138.190	7.000	4.000	9.000
CC1(C)C=NC(C(F)(F)F)=CC(F)=C1	207.067	3.397	12.360	1.000	0.000	0.000
NC(CC(=O)c1cccc(F)c1)c1cccc(F)c1	261.097	3.238	43.090	2.000	1.000	4.000
N=NN1C(=O)NC(N)C=C1CNC1CCCN(C(=O)Cc2cc(F)ccc2F)C1	407.188	1.228	126.910	6.000	4.000	6.000
CNC(CCC1CC(F)CCN1)C(F)C(=O)N1C=C2C=C(N3CCN(C(=O)c4ccccc4)CC3)C=C21	511.276	2.748	67.920	5.000	2.000	8.000
CC(C)CC(=O)NCCC1C2CCCCC(=O)C(C)CC2C(=O)N2CC3CCC2CC(O)C31	460.330	3.558	86.710	4.000	2.000	5.000
O=CCCC(CC=Cc1ncccc1-c1ccc(F)cc1)C(=O)CCN1CCCC1=O	422.201	4.468	67.340	4.000	0.000	11.000
CC#CC1NC=C(C#N)C=NC(C)(CCC(=O)N(C)C(=O)NC2C=CC=C2C)NC=C1OC	450.238	2.086	118.850	7.000	3.000	5.000
C=CC(C)C1=CC(C(C)NC(=O)CC(C)(C)CCC)=CC1=CNCC12C=CC=CN=C(C1)O2	449.304	5.511	62.720	4.000	2.000	11.000
CC=C(NC1CCNC(=O)S1)C(=O)c1ccccc1	276.093	2.535	58.200	4.000	2.000	4.000
CC1NC(CCC(N)C=O)=CC(=O)N1c1ccc(F)c(F)c1F	327.119	1.576	75.430	4.000	2.000	5.000
COc1cccc(CC(C)NCC(N)C(=O)CCc2ccccc2)c1	340.215	2.745	64.350	4.000	2.000	10.000
NC1CCN(CS(=O)(=O)CCc2cccc(C(F)(F)F)c2)CCC(=O)C1	392.138	2.003	80.470	5.000	1.000	5.000
NC=C1C(CCC(N=O)c2cc(F)c(F)cc2F)=CC(C(=O)CCN2CC2)=C1N	406.162	2.962	101.550	6.000	2.000	9.000
C=CC1=NNC(NS(=O)(=O)CC(F)(F)CC)=CC=C1C1=CC=CCC1	369.132	3.141	70.560	4.000	2.000	7.000
CC1(C)CC(=O)NCC2NCCOCC2CC(C(=O)N2CCCC2Cc2ccccc2)CN1	456.310	1.719	82.700	5.000	3.000	3.000
CC(C)CN=C1NCCN(S(=O)(=O)CCC23CC(N)C4CC2CCC4C3)CC2CC1C2N	465.314	1.783	113.810	5.000	3.000	6.000
CC1C2C(C(F)(F)F)=Nc3ccccc3CCN1CC2O	298.129	2.559	35.830	3.000	1.000	0.000
CCCCC(N)C(=O)N1CC(CC2=CN=CC(NCC)(NCc3ccc[nH]3)C=C2)C1N	427.306	1.585	124.560	6.000	5.000	11.000
COC(=O)C=CC=C(C)N1CCN(CCC(N)C(=O)N2CCc3ccccc3C2C)C1	426.263	2.058	79.110	6.000	1.000	7.000
CC1C2=CC=CS(=O)(=O)C(C)CC1(C(=O)NCC1CNCCC1Cc1cc(F)c(F)cc1F)CCCNS(=O)(=O)C2	617.220	2.971	121.440	6.000	3.000	5.000
CC1=C(C(=O)C(N)NCC(=O)N2CCCC2)C(C)CC(C)N1	308.221	0.344	87.460	5.000	3.000	5.000
Cc1ccccc1CNC(=O)C1(O)CCCC(NC(=O)NC(F)CC#N)C2CCCN21	431.233	1.825	117.490	5.000	4.000	6.000
N#CC=C1C=CN=C(Br)C=CC(C(N)=O)=C1	276.985	1.725	79.240	3.000	1.000	1.000
C=CN=CC=Cc1cc(F)ccc1CN(C)CCNC(=O)C(C)(C)CC(C)(F)CF	423.250	4.715	44.700	3.000	1.000	12.000
Cc1ccccc1CNC(=O)C1CC(CN)C(NC(=O)C2=NC(C#N)=CC2)C1	379.201	1.333	120.370	5.000	3.000	6.000
NCCN=C(F)Cc1nc(N)ccc1C(F)F	246.109	1.471	77.290	4.000	2.000	5.000
OC(CNCC1CCNN1C(O)(F)F)Cc1ccccc1F	319.151	0.440	67.760	5.000	4.000	7.000
CCC1=NN(C(=O)CCC2=C(C)CC2=CC(F)=CCF)CC1N	323.181	3.172	58.690	3.000	1.000	6.000
CCOC(=O)C(=O)C=C1C=CC=CC=C(C)C(C(=O)c2ccccc2)=C1	348.136	3.927	60.440	4.000	0.000	5.000
CCN(C)CCC1NC(=O)C2C(NCC(=O)C3CCNCC3C)CCC2NC1=O	407.290	-0.506	102.570	6.000	4.000	8.000
CCCN=C(CC=NC(=CC(=N)F)C(F)(F)F)C(N)CC(=O)N1CCCC1	391.200	3.031	94.900	5.000	2.000	9.000
CNCC1c2ccc3ccc(OC)cc3c2CCN1C	270.173	2.597	24.500	3.000	1.000	3.000
Cc1cccc(NC=C(N=C(C=O)Cc2ccccc2)N2CCNCC2)c1	362.211	2.994	56.730	5.000	2.000	7.000
CCCCNCC1Cc2cc(ccc2S(C)(=O)=O)C(=O)N1CC(=O)Nc1ccccc1F	461.178	2.625	95.580	5.000	2.000	9.000
CNC1C(CCc2c[nH]cn2)N=CN1C(=O)C(N)Cc1ccccc1	340.201	0.697	99.400	5.000	3.000	7.000
CC(Cc1ccccc1F)CC(C)(F)CC(N)Cc1cccc(F)c1	349.202	5.222	26.020	1.000	1.000	8.000
CSCN1C=CON=C1NC(=O)c1ccsc1C	283.045	2.181	53.930	6.000	1.000	3.000
CC1CCCC1=C(F)C=CCC(CCCN)C1Cc2nn3cccnc3c2C1	382.253	4.789	56.210	4.000	1.000	7.000
CC(N)N=C1NC(=O)C(CC=C2C=CCCC(C=CC(=O)O)=C2)C1=O	343.153	1.238	121.850	5.000	3.000	5.000
CCCCCCc1cc(N(C)C2Cc3ccccc3C(=O)N2)ccn1	337.215	3.953	45.230	3.000	1.000	7.000
CC#CCNC1(N)CC(=O)NCCN1S(=O)(=O)Nc1ccc(F)c(F)c1C	401.133	-0.023	116.560	5.000	4.000	5.000
NC1CC=C(F)C=CCOC1c1ccc(Cl)c(Cl)c1	301.044	4.192	35.250	2.000	1.000	1.000
CCCCC1CC(C)C(C(=O)CCCC2CCC(CCc3ccc(O)c(O)c3)OC2C)CCCC(=O)NS1(=O)=O	579.323	5.785	130.000	7.000	3.000	11.000
FC1=CC=CC(CC2Cc3cc(C(F)(F)F)ccc32)CC=C1C(F)(F)F	376.106	6.653	0.000	0.000	0.000	2.000
CC(C=C1C=C(F)C(Cl)=C1)CCC1C(N)C(N)C2CCCC21	324.177	4.020	52.040	2.000	2.000	4.000
CC1=CC=CC2Nc3cn(C(F)(F)F)nc3C(C#N)C2=C1	292.094	3.203	53.640	4.000	1.000	0.000
CC=C1CC(CC(CC(C)C)NC(=O)c2ccc(F)cc2)N1C(N)C(=O)N1CCCC1C(C)N	473.317	2.961	104.690	5.000	3.000	9.000
NC(=O)NC(CCCN(CCCC(=O)c1ccc(O)nc1)c1ccccc1)c1csc2ccccc12	502.204	5.661	108.550	6.000	3.000	12.000
CCC(CCN)CCCC(N)C(=O)N1CC1c1ccc(F)c(F)c1C	353.228	3.029	72.120	3.000	2.000	9.000
COC(=O)CC(N)C1CCCC1C(=O)C(CC(C)C)C(=O)CCCCNC(=O)NCC(=O)N1CCCC1	522.342	2.186	147.900	7.000	3.000	15.000
CN(C)OC(=O)CC1CC(C(O)c2ccccc2)CN1	278.163	1.108	61.800	5.000	2.000	5.000
N#CC(CCCNC1CCN(C(=O)N=Cc2ccco2)C1)CCC(=O)O	360.180	2.267	118.930	5.000	2.000	9.000
CS(=O)(=O)CCNC(=O)N1CCn2cc(C(F)(F)F)nc2C1	340.082	0.472	84.300	5.000	1.000	3.000
NC1CC(CC(F)(F)F)N(C(=O)NNC2CCN3CCCC23)C1	335.193	0.791	73.630	4.000	3.000	3.000
CNC(Cc1ccc(Cl)cn1)C(C)(N)C(=O)N1CCN(c2ccccc2)CC1=O	415.178	1.458	91.560	6.000	2.000	6.000
CC1CC2(N)C(Nc3cccc(N)c3C#N)C=CC2C1NC(=O)Nc1ccc(Cl)cc1	436.178	3.688	128.990	5.000	5.000	4.000
O=CCC(=C1CCNCN1)c1cncc(-c2cccc(C(F)(F)F)c2)n1	362.135	3.003	66.910	5.000	2.000	4.000
CCCOC=C1C=C(C(=O)OC)CN=C1C(C)NC(=O)N1CCC1	335.185	1.655	80.230	5.000	1.000	6.000
CCN1CCCN1CCCOC(=O)n1ccc2c(N)c(C#N)c(O)cc2c1=O	385.175	1.478	124.820	9.000	2.000	5.000
CC(OCC1CC1)c1ccccc1C=O	204.115	2.987	26.300	2.000	0.000	5.000
CCCCNC1CC1(N)CC(O)c1cc(F)ccc1F	284.170	2.248	58.280	3.000	3.000	7.000
OC1=CC=C(F)C=C(C2=CCNCC2)CN2C(O)OC12	280.122	1.076	64.960	5.000	3.000	1.000
COCC1CC(N2C(C)C3CCN(C(=O)c4ccc(F)cc4)CC32)c2cc(Cl)c(Cl)cc21	476.143	5.542	32.780	3.000	0.000	4.000
O=[SH]1(C(F)CCN2CCC(O)C2)NCC1O	254.110	-1.408	72.800	4.000	4.000	4.000
CC1C=CC(N(C)C(=O)c2ccccn2)NCC2C(CNC(=O)c3ccccc3OC(C)(C)CCF)=CC12	520.285	4.395	83.560	5.000	2.000	9.000
NC(CC=Cc1cccnc1)CC(=O)NC1CCC(=O)N2CCNCC2C1	371.232	0.671	100.350	5.000	3.000	6.000
CN(Cc1cccn1C)C1CC(N)CC1C1(C)CCC1	275.236	2.753	34.190	3.000	1.000	4.000
CCc1c(NCC(F)F)cccc1C(=O)N1CCN(C(=O)N(C)C(=O)CCC2CCN(CCCCc3ccccc3)CC2)C1	611.365	5.735	76.200	5.000	1.000	13.000
COC(=O)NC1CN(C(=O)CCc2ccco2)C1c1cc(F)c(F)cc1-c1ccncc1	441.150	3.861	84.670	5.000	1.000	6.000
CCNC(=O)C(N)C(=Cc1cc(C)nc(=O)n1C)c1ccc(F)cc1	344.165	1.232	90.010	5.000	2.000	5.000
CC(C)(C)C(=O)NCC(=O)NCC1CCC(NCc2ccccc2C(=O)O)CC1	403.247	2.312	107.530	4.000	4.000	8.000
NC=C1C=C(C2N=C(C(=O)c3ccco3)NCC2c2cccc(F)c2)CC=C1F	395.145	3.782	80.620	5.000	2.000	4.000
NC(CC(=O)N1CCC2NCC=C(C(=O)N3CCCCCC3)C21)c1cccc(F)c1	414.243	2.117	78.670	4.000	2.000	4.000
CN(C(=O)O)C(N)C(=O)NCCCCCC1CC2(N)C3CCC2C1C3	352.247	1.321	121.680	4.000	4.000	8.000
CNS(=O)(=O)NCCC1CCCC1NCC(=O)N1CC1	304.157	-0.969	90.310	4.000	3.000	8.000
CN1Cc2cc3ccccc3cc2-c2ccc(Cl)nc2C1	294.092	4.501	16.130	2.000	0.000	0.000
Cc1cc(F)c(F)cc1CNC(=O)C(C)(N)C(=O)N1CC[SH](C)C1	359.148	1.038	75.430	3.000	3.000	4.000
Cc1ccc2cc1C(CCCC(N)C(=O)O)CC2	247.157	2.607	63.320	2.000	2.000	5.000
O=C1C=Nc2ccc(o2)CN1	150.043	0.612	54.600	3.000	1.000	0.000
CCCC1CCCCC1C(=O)C(N)CNC1CCCC1B=N	305.264	2.886	78.970	4.000	3.000	8.000
CC(O)C1CCCN1C1=CCCC1	181.147	1.899	23.470	2.000	1.000	2.000
CC(C=O)CC(=O)NCc1ccccc1F	223.101	1.667	46.170	2.000	1.000	5.000
NC(C(=O)CN1CC(N)C(c2cc(F)c(F)cc2F)C1)c1cnncn1	366.142	0.285	111.020	7.000	2.000	5.000
C=NC1=CC(n2ccc3ccccc32)=CN(Br)C1=CC(=N)C(N)C(=O)O	413.049	2.965	107.700	6.000	3.000	5.000
CNC(C)=C(C=CC(=O)N(Cc1cc(F)ccc1C)C(O)Cc1ccc(F)cc1F)C(=O)O	462.177	3.436	89.870	4.000	3.000	9.000
CCNCCC(NCC1=C(NC(=O)Cc2ccccc2N)N=C1CN)C(=O)N1CCCC1C(=O)Nc1ccccc1	560.322	1.140	166.970	8.000	6.000	14.000
O=C(CO)NC1CC2N(C1)C(=O)N2C(=O)NCCN1CCC(F)C1	343.166	-1.316	105.220	5.000	3.000	5.000
NC(C1CCC(F)CCN1)C1(C=O)C=CC=CC1Cl	286.125	1.713	55.120	3.000	2.000	3.000
C[SH]1CCN(S(=O)(=O)CC(N)Cc2cccc(C#N)c2)CC1C1=CC=C(C=O)OC=C1	461.144	1.626	113.490	6.000	2.000	7.000
CCCCC(CCNCC(=O)NC=CC=CC(C)=O)CNC(=O)CC(N)Cc1cc(F)c(F)cc1F	510.282	3.041	113.320	5.000	4.000	17.000
Fc1cc(F)c(CCCC2=CC(NCCCCC(F)(F)F)C=CN2)cc1F	392.169	5.118	24.060	2.000	2.000	9.000
CN1CCCC(C(=O)N2CCC(c3ccc(Cl)cc3)CC2)C[SH]2C=CC=C2C1=O	432.164	4.327	40.620	2.000	1.000	2.000
CC1=C(O)C(=O)OC2OC=CC=CN(C(=O)NCCN)C2=C(F)C(c2cccc(CC(F)F)c2)=CC=C1	517.182	4.358	114.120	6.000	3.000	5.000
CCN(C)C(C(=O)N1CCSC1)C(=O)N1CCCC1C(=O)NCC(=O)C(F)(F)F	438.155	0.078	90.030	6.000	1.000	7.000
COC(C=C1C=C(NCCc2ncncc2C(N)=O)N1C(C)C)c1cc(F)c(F)cc1O	445.193	2.528	113.600	7.000	3.000	9.000
CS(=O)(=O)OCCOC1C=CCN1CC=C1C=C(F)C(F)=C1F	351.075	2.121	55.840	5.000	0.000	7.000
O=C(C1Cc2nc3cnc2[SH](C1)NN3)N1CCCC1	279.115	0.476	70.150	5.000	3.000	1.000
CC1CCCN1NC(=O)C(N)CN(F)C(=O)c1cc(F)c(F)cc1F	362.137	1.273	78.670	4.000	2.000	5.000
N=C(O)c1ccccc(C2CCCCC2)n(N)cc1Cl	293.129	3.911	75.030	3.000	3.000	2.000
CN(C(=O)CC(N)CC1=CC=C(C(F)(F)F)CC1)C1CC1c1ccc(-c2ccco2)cc1	444.202	5.577	59.470	3.000	1.000	7.000
N=CC(C=CC1=CC=c2c(=N)c2=CC=C1F)N1CCCCC1	297.164	1.456	50.940	3.000	2.000	4.000
COC=CC=C(N=C1C=CC(NC2CNN=N2)N=C1)C(N)=O	303.144	-0.190	125.820	8.000	3.000	6.000
O=CC(O)=C(Br)CCCNC(=O)Cc1cc(F)c(F)cc1F	379.003	2.906	66.400	3.000	2.000	7.000
CCCCc1c(F)cccc1C(=CC=CCC1NCCN1C(=O)c1cccnc1CC)CF	453.259	5.497	45.230	3.000	1.000	10.000
COC1=CC=C(NP(=O)(O)CCC(=O)NS(=O)(=O)c2ccc(Cl)cc2C)C1	434.047	2.436	121.800	5.000	3.000	8.000
Cc1nccc(C(F)(F)F)c1CC=Cc1cccc(CO)c1C	321.134	4.465	33.120	2.000	1.000	4.000
Cc1c(CCC(C)NC(=O)CC(N)CCc2ccc(F)c(F)c2)cc(F)c(F)c1C(=O)N1CCCC1	507.251	4.575	75.430	3.000	2.000	10.000
NCc1c(C(F)Cc2cccc(F)c2)ccc2ccccc12	297.133	4.691	26.020	1.000	1.000	4.000
NC1=C(c2ccccc2)C(=CC=C(F)CCl)C2CCc3ccc(C(F)(F)F)cc3C(C=NN1)C21CCCCC1	557.222	8.237	50.410	3.000	2.000	3.000
CC=C1C(F)=CC=C(N)CN2CCC(N3CCCCC3)CCNCC(C2)S1(=O)=O	426.246	1.923	78.670	6.000	2.000	1.000
C=C1SN(c2cnccn2)CC=C(C=CC#N)C2=CC=CC12	306.094	3.577	52.810	5.000	0.000	2.000
NCc1cccc2c1CC(C1CC1c1cccc(F)c1)=CC=C(C(F)(F)C(F)F)C=C2N	446.178	5.697	52.040	2.000	2.000	5.000
COC1=CC2=C(N)C(C)=C(c3ccccc3)C=CC=C2S(=O)O1	327.093	3.308	61.550	4.000	1.000	2.000
CCC=C(N)CNC(=O)Nc1ccc(C(F)(F)F)nc1CC(N)CC=CC(F)=C(F)CCC=C(C)C	515.268	6.188	106.060	4.000	4.000	12.000
CC(NC(=O)NCCC(CCCC(=O)N1CCCC1C(F)(F)F)C(F)(F)F)C(=O)N1CCC(F)C1	520.228	3.537	81.750	3.000	2.000	9.000
NCC1CN(c2nc(C(F)(F)F)no2)CCC1(C=O)c1ccc(F)cc1F	390.112	2.289	85.250	6.000	1.000	4.000
Cn1ccc(Nc2ccc(Cl)c(Cl)c2C(=O)Nc2ccc(Cl)cc2)nc1=O	422.010	4.736	76.020	5.000	2.000	4.000
O=C1CC=CC=CC(S(=O)(=O)NCCN(F)C(=O)Cc2ccc(F)c(F)c2)CO1	432.097	1.568	92.780	5.000	1.000	7.000
C=CNC(=Cc1cn(C)c(C(N)=O)c1C)CC(=O)NCCN	305.185	-0.029	115.170	5.000	4.000	8.000
CC=CN1C=CC2C=CC(F)=CC(=CS(=O)O)C=CC=C21	305.089	3.934	40.540	2.000	1.000	2.000
CN(CCCN1CCC(c2ccc(F)cc2F)CC1)CCC(C=O)Cc1cccc(F)c1	446.254	5.053	23.550	3.000	0.000	11.000
NN(CCC(=O)CN1N=CC1c1ccccc1)C(=O)c1ccc(F)cc1F	372.140	2.283	79.000	5.000	1.000	7.000
Fc1cc(F)cc(C2CC2NCCC2CCCCC(c3ccccc3)CN2)c1	384.238	5.116	24.060	2.000	2.000	6.000
C=C(C=CC=NC(=C)C(N)C(=O)NCC)c1ccc(C(C)C)n1CN	343.237	2.145	98.430	5.000	3.000	9.000
CCCCCC(N)C(=O)CC(=O)NCC(=O)N(CC)CC(=O)c1cc(F)c(F)cc1OCc1ccccc1	531.254	3.558	118.800	6.000	2.000	16.000
CC1C2CC(C3CC4OCCC4(C(F)CCCNCCC(N)C(=O)c4ccccc4)CC23)C1(C)N	485.342	4.099	90.370	5.000	3.000	10.000
CC(F)=CCc1ccc(C=N)c(N(C)C(=O)CC(C)CC=N)c1	317.190	4.129	68.010	3.000	2.000	8.000
NC(CC=CC=CN[SH](=O)=O)C(N)CCc1cc(C(F)(F)F)ccc1F	395.129	2.008	98.210	4.000	4.000	9.000
CCNC(=O)CCC(N)CC(N)CC(N)C1Cc2ccccc2C1NC	361.284	0.798	119.190	5.000	5.000	10.000
CC(O)C1CCCC2C(CCCCCNC(=O)CC(N)C(N)NC(=O)c3ccccc3)CC(N)C12	487.352	1.856	156.490	6.000	6.000	12.000
CC1=NC(NCCc2cc(O)ccc2C)=CC1=CNC(O)c1ccccc1	363.195	3.313	76.880	5.000	4.000	7.000
CC(C)(C)C(C)(C)NCC(=O)N1CC2CCC1CC(F)C2	298.242	3.140	32.340	2.000	1.000	3.000
CCC1=NC(=Cc2cc(Cl)ccc2OC)C(CCCC=C2C=CN(C)C=C2)=N1	395.176	6.022	37.190	4.000	0.000	7.000
CC(C)C1N=C(CCCC(=O)O)C(Cc2ccccc2C#N)=C(Cc2ccccc2)O1	416.210	5.306	82.680	4.000	1.000	9.000
Cc1cc(CC(=O)O)c(F)cc1CCNC(C)CC1CCC(CNC(=O)c2c(C)cccc2N)C1	483.290	4.409	104.450	4.000	4.000	11.000
COC=CC=C(C)[SH](=O)=CN1C=NC(c2ccco2)C(C)(C)C2C(C)C3(CC3)C21	416.213	4.410	55.040	4.000	1.000	5.000
CCc1c(CNC(=O)CC(N)CC=C2C(F)=C(F)C(F)=C2F)[nH]c(=O)n1C1CCCCC1	456.215	4.209	92.910	4.000	3.000	8.000
C=C1C=C2C3=C(C(N)=CC(C)C=Cc4ccccc41)C2CCNC(=O)C(N)C3N	388.226	2.233	107.160	4.000	4.000	0.000
CC1CN=C(C2CCCC2N)S(=O)(=O)CCC1C(=O)NC1CCN(CC(=O)c2ccccc2)CC1	502.261	2.047	121.930	7.000	2.000	6.000
C=C1C=C(CC(=Cc2cc(F)ccc2C)C(N)C#N)C=C(Cl)C=CC=CNS1(=O)=O	445.103	4.324	95.980	4.000	2.000	4.000
CCC1=CNC(C(=O)NCC2=CC(C(F)(F)F)=CC(C)(C)C2C(C)C)(C(=O)OC)C1	428.229	4.029	67.430	4.000	2.000	6.000
CNCCc1ccc(S(=O)(=O)N2CCCC(=O)N2)cc1-c1cc(F)c(F)c(F)c1	427.118	2.349	78.510	4.000	2.000	6.000
CCCc1c(F)cc(F)cc1N(CC=O)C1CC(NN(C)C)OC(=O)CN1C	398.213	1.520	65.120	7.000	1.000	8.000
CCCC(C)C(N)NC(=O)CCCCC(C)N	243.231	1.731	81.140	3.000	3.000	9.000
CC1=C(F)C(F)(F)C(F)=C(F)C=CCC(N)CN1C(=O)CC(N)CC(=O)NC1(C)C=CC=COC1	504.216	3.172	110.680	5.000	3.000	5.000
C=C1N=CC=CC=NC(NCC2CC2)=C1C=CNC=O	270.148	1.682	65.850	4.000	2.000	6.000
