smiles	MW	LogP	TPSA	HBA	HBD	RotB
CC1C=CN(C)CC2N(c3ccc(Cn4cccn4)cc3)N=CN12	322.191	2.170	39.900	6.000	0.000	3.000
N#Cc1ccncc1Nc1ccnc(NC2=CC=CCC(N)=NN=CC2)c(=O)c1	386.160	2.441	141.440	9.000	3.000	4.000
COc1c(Cl)cc(O)cc1C(=O)C1C2C=CC=C(CNC1C)n1cc(C(C)=O)cc1C2	440.150	4.119	80.560	6.000	2.000	4.000
CC=CC(F)=CC(=O)C=CC(N)=NN=Cc1c(C)nnn1C1=CC(=COCC)C1	398.187	2.997	107.750	7.000	1.000	9.000
COCC1=C2C=C(OC=C3Nc4c(C(=O)NCC5CC5)nc(N)nc43)COC2=C1	395.159	1.694	120.620	8.000	3.000	7.000
C=COc1ccccc1S(=O)(=O)NC(C)Cc1cccc(Br)c1	395.019	3.881	55.400	3.000	1.000	7.000
NC(=O)Nc1cc(F)c2ccc3cncnc3c2c1	256.076	2.413	80.900	3.000	2.000	1.000
CNC(C)=C1C=CN=C(Nc2cccc(C3=CN=C4C=CC=C(N)C34)c2)C=C(F)C1	401.202	4.585	74.800	5.000	3.000	3.000
O=CC(=O)C1=C(NNC(=O)Cc2cccc(Br)c2)CNc2ccccc21	413.038	2.217	87.300	5.000	3.000	6.000
CCNC(=CC(=O)Cc1cccc(OC)c1)OCNC=O	292.142	0.978	76.660	5.000	2.000	10.000
COC(=O)NC=CC=C1C=CC(c2c[nH]cccc(OC)ccc2=N)C=CCN1	394.200	3.180	99.230	5.000	4.000	4.000
N=CC(=CC=CC(CC=O)CC(N)=O)N1C=NC=C(Cl)C(Nc2cc(C(F)(F)F)c(F)cn2)=N1	499.115	3.559	136.890	8.000	3.000	9.000
COc1cc(Cl)c(Cl)cc1C(C)=CN1Cc2nc(C3CC3)cc(N)c21	375.091	5.238	51.380	4.000	1.000	4.000
NC1=CC=C(C2CCNC2)CCC2=CC=CNC(O)=C2C=N1	298.179	2.000	82.670	5.000	4.000	1.000
CNC=CC(=O)NCCN(C)C(=O)c1c(O)cc(O)cc1Oc1ccc(Cl)cc1	419.125	2.465	111.130	6.000	4.000	8.000
CC1CC=C(C(=O)NC(F)Cc2cccc(Cl)c2)C1	281.098	3.651	29.100	1.000	1.000	4.000
CC(C)OCC=C(COC(F)(F)F)NC=C1C=NC=CCC(NS(=O)(=O)CC2CC2C)=C1	477.191	3.753	89.020	6.000	2.000	11.000
O=c1[nH]c(Cc2ccncc2)cc2ccc(o1)c(F)c2	270.080	2.808	58.890	3.000	1.000	2.000
O=S1(=O)C=C2C(C=C3C=C(Br)C=N3)=CC=CC(O)=CN=C2C1	377.967	2.882	79.090	5.000	1.000	1.000
C=CC12C=CC(C(=O)c3ccccc3C)NC(=N1)C=C1C=C(C)CCC12	344.189	4.325	41.460	3.000	1.000	3.000
N=C(N)NC=CC=C(NC=C1C(=O)Nc2ccccc21)C1=CC(=O)NC1=O	364.128	0.033	149.200	5.000	6.000	5.000
CC(=O)NC=C1C=C(n2ccc(=Nc3cn[nH]c3C)n2C)N1	299.149	0.470	92.030	6.000	3.000	3.000
O=C(C=C(O)CNc1ccc(Cl)c(O)c1)c1ccc(O)cc1	319.061	3.488	89.790	5.000	4.000	5.000
COc1cccc(C2=C(CNC=Cc3ncc(CN4CCCCC4)cn3)C(NCCC(F)(F)F)=C2)c1	499.256	4.925	62.310	6.000	2.000	11.000
CC=NC(=O)NC(=O)NCCCc1cc2[nH]cc(OCC)c(CCC(O)CC(=O)O)nc1-2	447.212	2.124	166.000	6.000	5.000	11.000
CC(C)C1=CN=c2[nH]c(=O)[nH]c2=CC1C=C1NC=NC=C(c2cccs2)C1=O	393.126	1.460	102.470	6.000	3.000	3.000
CC=CC=CC1=CC=CC2=NC=CC=C3NC=CC=CC(=O)C4CN(CCCCN)CC4(CC)CCC3=Cc3cc(F)ccc3NC(=O)C2N=C1	688.390	7.157	112.180	7.000	3.000	7.000
O=S(=O)(CF)Nc1cc2c(NC3=Cc4cccc(Cl)c43)ccnc2n1CF	410.042	4.209	76.020	5.000	2.000	6.000
C=C1C=CC=COC(C(=O)C=Cc2ccccc2OC)=NN=CN1	323.127	2.823	72.280	6.000	1.000	4.000
C=CC=C(F)NC(=NCC(F)=CC=COC)NCCCCNC=O	342.187	2.058	74.750	3.000	3.000	12.000
CC=C1CC2=C(c3cc4cccnc4s3)C=CNC2=CNC(=O)CC=C1F	379.115	4.718	54.020	4.000	2.000	1.000
CC=C1CS(=O)(=O)S(N)=CC=C1NC=C(CCCCN1CCOCC1)c1ccc2cc1OC=C(F)C=CO2	563.192	4.334	103.120	8.000	2.000	8.000
CCNCCCC=O	115.100	0.575	29.100	2.000	1.000	5.000
CCNS(=O)(=O)C1C=CC=C(NNC(=O)C=CC(Br)=CC=C(O)N(C)C)N=C1	473.073	1.193	123.130	7.000	4.000	9.000
C=CC=CNC1=NC=CC1=CO	162.079	1.643	44.620	3.000	2.000	2.000
NC1=NC(NC(=O)Nc2ccc(C(F)(F)F)cc2)=CC1=CC1=CC=C(O)C=CC1	402.130	4.294	99.740	4.000	4.000	3.000
C=C1CC(N)CCC1NC1C=CC(C=CC2=C(C(N)=O)C3=COCCCN(NC=C2)C3CCN)=N1	479.301	1.043	144.020	8.000	5.000	7.000
C=C(N=CC(=O)OC)c1ccc(CC=CCBr)cc1NCOC	380.074	3.411	59.920	5.000	1.000	9.000
CCCNC(=O)N1C=CC(Oc2ccccc2)=CC1=CC1=CC(=CC(N)=O)C=C1	389.174	3.690	84.660	3.000	2.000	6.000
CS(=O)(=O)C=C1C=c2ccnc(C=C3SC(Br)=C3O)c2=C1	382.929	1.794	67.260	5.000	1.000	2.000
C=C(C)CC=NNC=C1C=CN=C1	175.111	2.010	36.750	3.000	1.000	4.000
Cn1cc(-c2ccc[nH]2)c(Cl)c1N=CNC(C)(C)C	278.130	3.722	45.110	2.000	2.000	3.000
C=CC(=CC=CC#N)CCC(=O)NN=Cc1c2cnc(Nc3cccc(F)c3F)c1-2	405.140	4.506	90.170	5.000	2.000	9.000
COCc1ccc2c(c1)C(=NC=CC(C)c1ccc3nccnc3n1)CN2	359.175	3.703	72.290	6.000	1.000	5.000
C=C1CC(CNC=C2C(=O)Nc3ccnc(N)c32)=CC1=CCON(CC)CC	381.216	2.633	92.510	6.000	3.000	8.000
C=CNC1(NC=CC(=NN=C)c2ccc(F)cc2)CNc2ccccc2C=N1	376.181	3.265	73.170	6.000	3.000	7.000
C=C1C2=CC=CC(=NNc3ccc4[nH]nc(N)c4c31)Sc1c(OC)ccc(F)c1C2	419.122	4.876	88.320	6.000	3.000	1.000
Cc1c(C(=O)C2NCCN2C2CCCCC2=O)ccc(O)c1O	318.158	1.332	89.870	6.000	3.000	3.000
c1cncc(-c2cc(COCCCN3CCCNCC3)[nH]n2)c1	315.206	1.674	66.070	5.000	2.000	7.000
CC(C)(C)c1ccc(CSC2=C(NCCc3nnc(N)[nH]3)CO2)cc1	359.178	2.949	88.850	6.000	3.000	7.000
Nc1cccc(C(CC=O)Nc2cc(C(=O)NC3C=C(C(=O)O)CC3)ccn2)n1	395.159	1.704	147.300	7.000	4.000	8.000
COCC1=NC=NC1=CC1=C2C=CC3NC(c4ccccc43)N(C=O)CC2=C1	372.159	2.608	66.290	5.000	1.000	4.000
CCCNC1=C2C(=O)N(C)C(C3=CC=C(NC(C)=O)OC=C3)=CN=C2C1c1ccccc1	430.200	3.240	83.030	5.000	2.000	6.000
NS(=O)(=O)C=CC=NCN=CC=Cn1cccc1O	282.079	0.566	110.040	6.000	2.000	6.000
C=CC(C=CC=CC(C)C(=O)Nc1c(F)cccc1CN)=C(C=CC)c1cc[nH]c1	405.222	5.515	70.910	2.000	3.000	9.000
CC1=NC2C3=CN=CC(=CC4C=Cc5c(CC(N)=O)cc(F)c2c5C=C4)C=C[SH]31	405.131	4.364	67.810	3.000	2.000	2.000
CNS(=O)(=O)S(=O)(=O)c1cccnc2n(C=C(Nc3ccc(Cl)cc3)c3ccco3)c-2n1	493.028	2.935	136.190	9.000	2.000	7.000
O=C1NCc2ccc(Cl)cc2C1=CNc1cc2c(n1C(=O)Nc1ccc(F)cc1)C2	422.095	4.348	75.160	4.000	3.000	3.000
C=C1C(Cl)=CC=CC1=NC1=CC=COC(C)=Nc2cc(O)cc1c2OCC	382.108	5.415	63.410	5.000	1.000	3.000
O=C1C=CN=CC(Nc2c[nH]c3ccc(Cl)nc23)CO1	290.057	2.138	79.370	5.000	2.000	2.000
C=CC1=CC(=COC)C=C2N=C(N=N1)Oc1cc(OCC(O)CN(C)C)ccc1N2	411.191	3.056	100.270	9.000	2.000	7.000
O=C(C=Cc1cccnc1)NC=C1NC=C(N2CCNCC2)C(=O)O1	341.149	-0.097	95.590	7.000	3.000	4.000
O=C(NCc1ccc(-n2cnc3ccc(F)cc32)cc1F)C1=CNCCC1	368.145	3.187	58.950	4.000	2.000	4.000
O=C1NCC(Nc2ccccc2S)=NC=Cc2cc1ccn2	310.089	2.595	66.380	5.000	3.000	1.000
O=C(C=CC=NS)C1C(COC=CC(O)=CCBr)=C1C1=CC=CNC1	422.030	3.364	70.920	6.000	3.000	9.000
Cc1cc(F)ccc1C(=O)c1cncc(Cl)c1	249.036	3.414	29.960	2.000	0.000	2.000
CCNCC(=O)Nc1nccc(C(C=CF)=CC=CNC(=N)N)c1C=N	359.187	1.491	139.770	5.000	6.000	9.000
CC=CC(NCCC=C1C=CN=CC(C)=CNC1)=C(N)C=COCCC	356.258	3.671	71.670	5.000	3.000	9.000
CC(C)(O)Cc1ccc2c(c1)[nH]c1cnc(C(N)=O)cc12	283.132	2.128	92.000	3.000	3.000	3.000
CCOC=CC(F)=CC=CC=CC(=CF)C1=CC(NC(=O)CN2CCN(C(=O)O)CCC2C(N)=O)N=C1CC=C(F)CF	609.257	3.932	137.560	6.000	3.000	14.000
CCOc1cc(O)c(N)cc1C1(O)C=CC=C([NH])N1N=CC(=O)OC	347.136	0.673	141.410	8.000	3.000	5.000
COc1cc2c(O)cc(CNC(=O)C=CC(=O)c3ccc(C(C)=O)cc3S)cc2o1	425.093	3.694	105.840	7.000	3.000	7.000
CC1C=NC(N2C=NC=C3NC=C(C=C(C=O)OCC(F)(F)F)C3N2)=CC=CO1	409.136	2.038	87.550	8.000	2.000	5.000
CCNC1=C(CC2=NC=CC(C)C=CO2)c2cnccc2CN1	310.179	2.945	58.540	5.000	2.000	4.000
CNC(=O)NC(=CC=CC1=CC2(COC)CCCCN=C12)C[NH]	317.198	1.836	86.520	3.000	2.000	6.000
CNS(=O)(=O)C=CC=C(C)NC(=O)C=C(Cl)c1ccc(S(=O)(=O)N2CCOCC2)cc1	489.080	1.370	121.880	6.000	2.000	8.000
CNCCNC(=O)CC=C(NC=CC(Br)=CF)Nc1ccccc1N	411.107	2.557	91.210	5.000	5.000	10.000
CC1C=CC(c2ccsc2)=CN(C2C=C3NC(=CC2)C=CN=C3N)C1	350.157	3.611	53.650	5.000	2.000	2.000
CCOCCNC(=O)c1ccc2c(c1)C=C2N(C)C(C=O)C(C)(C)C=NNC1CCCC1	440.279	3.308	83.030	6.000	2.000	12.000
NC(=O)NCC(C(N)=O)c1cccc2ccccc12	257.116	1.077	98.210	2.000	3.000	4.000
CCOC(O)CNC=Cc1cc(NCc2nc(-c3ccc(F)cc3)ccc2N)ccn1	423.207	3.392	105.320	7.000	4.000	10.000
C=C1C(=CC=C[SH](C)(N)=O)NC1=CC(O)=NCBr	333.015	1.256	87.710	3.000	4.000	4.000
CCCC(=COCCNC(C)=CC=CNC(=O)C1=CC=CC1)C1CC1	342.231	4.107	50.360	3.000	2.000	11.000
COC=C1C(C(=O)c2cc(Br)ccc2[NH])=CCC(Br)=C1Cl	429.885	5.252	50.100	2.000	0.000	3.000
Nc1cc2c(cc1NC1CC1)C=C(c1cccs1)N(C(=O)c1ccc(F)cc1)CC2	419.147	5.240	58.360	4.000	2.000	4.000
CCC1C=C(NCC(=O)NCCN(OC)C2CC2)CN=CN1CCC(=O)NCCc1ccccc1	484.316	1.473	98.300	7.000	3.000	15.000
O=CCC1Cc2ccc(O)cc2OC=CCC12C(=O)Nc1ccc(O)cc1C2=O	393.121	2.963	112.930	6.000	3.000	2.000
CCOc1cc2c3cc1C(C)CCN(CCO)C(C3)NC(=O)N2	319.190	1.890	73.830	4.000	3.000	4.000
CNC1CC2C=CC(NCCCN(C)CCCCNC(=O)Cc3ccc(-c4cn[nH]c4)cc3C)=C(F)C=CC(=O)N2C1	577.354	3.232	105.390	6.000	4.000	14.000
CC1=C(F)C(=CS(N)(=O)=O)C(=O)C(Cc2n[nH]c3ccccc23)C1	349.090	2.110	105.910	4.000	2.000	3.000
Nc1cc(C(=O)c2cc(Br)ccc2NCC2CCN(CC3CC3)CC2=O)ccn1	456.116	3.370	88.320	6.000	2.000	7.000
C=C(C=CC=CS(N)(=O)=O)C=CN=C(C=CN=C1C(=C)NCc2ccccc21)c1cnc2ccccn12	510.184	4.172	114.210	7.000	2.000	8.000
O=C(C=Nc1ccccc1)Nc1c[nH]c2cc(-c3cn[nH]c3)cnc12	330.123	3.294	98.820	4.000	3.000	4.000
CNC(=S)N=S(C=CC(CNC1=CC=CC1)c1cc(F)c(F)cc1F)C(C)=O	427.100	3.987	53.490	3.000	2.000	6.000
CCNC(=O)c1nc(C)c(N(C)C)c(C)c1-c1cccc(CN2CCOCC2)c1	396.253	3.013	57.700	5.000	1.000	6.000
C=CC(=CC=CCC1NC(=O)c2c(CC(N)=O)c(F)cc(Cl)c2CCNC1=O)Oc1cccc(Cl)c1	531.113	4.026	110.520	4.000	3.000	8.000
COC=C1C=C(NNC=C2C(=O)Cc3ccn(C(=O)NCCO)c32)C1N	359.159	-0.646	130.640	8.000	5.000	6.000
COCc1[nH]ncc1C=CC1=CC(Nc2ccc(O)cc2C=C2C=CC(S(=O)(=O)NCCN(C)C)=C2)=N1	522.205	3.001	131.940	8.000	4.000	11.000
CC1C2=CC=CC(N)=NC2C2=CN(c3ccccc3F)C=C(S(=O)(=O)CCNN)C21	429.163	1.737	113.810	7.000	3.000	5.000
C=CC(Cl)=CCC(=O)NC=C1NC=C(Nc2ccc(C(F)(F)F)cc2)O1	385.080	4.150	62.390	4.000	3.000	6.000
CNC(=O)NC=NC=NC=NNc1ccccc1C(=O)CCCOC	346.175	1.637	116.540	5.000	3.000	10.000
Cc1cc(C(C)C)ccc1C1(N)COCCNC2=C(C=CC=N1)C2C(N)C(C)C	396.289	3.344	85.660	5.000	3.000	4.000
CCN1NC(Cc2cccc(NC3=CC(=CCS(=O)(=O)NC)C=C3)n2)=Nc2cc1c(F)cc2CNc1ccccc1	573.232	4.791	110.750	8.000	4.000	11.000
NS(=O)(=O)c1ccc(NC2=CC=CC3=NN=CC4=CC=CC23C=NC=C4)c(F)c1	409.101	2.846	109.270	6.000	2.000	3.000
C=C(C(F)=CC=CC(=O)NC1=CC(O)=CC(O)=CC(=CN(C)C)C=C1)c1ccccc1F	438.175	5.148	72.800	4.000	3.000	6.000
Oc1ccc2cn(C3=CC=CNC=C3)c-2cc1	224.095	2.770	37.190	3.000	2.000	1.000
CCC(C)CC(C)NC(=O)C=C(C)C=C(C)N=CC1C=CNc2ccc(O)c(C(N)=O)c21	438.263	4.376	116.810	5.000	4.000	9.000
Nc1ccc(C=C(C=CO)C=Cc2ccccc2)cn1	264.126	3.832	59.140	3.000	2.000	4.000
C=NC(=CC=CN=CCNC1=CC2C=COC1c1ccc(Cl)cc12)c1cnco1	406.120	4.810	72.010	6.000	1.000	7.000
CC(C)C1NC=NC=C(C(=O)CC2CC=C(CC(=O)O)C=CC(F)=CN2)C1c1cccs1	457.184	4.461	90.790	6.000	3.000	7.000
CNC=C(C)C=C1N=CN(c2cccc(C(=O)Nc3ccc(F)cc3)c2C)c2ccc(s2)C1=O	474.153	5.818	73.800	6.000	2.000	5.000
CC=CC(=O)c1c(SC)ccc2c1-c1ccc(Br)nc1NC2	374.009	4.917	41.990	4.000	1.000	3.000
COc1ccccc1C(O)=CC1=CN=CC1=CC1=CN=C(C2=CC=C(C(=O)O)CC=C2)C1=CO	454.153	5.167	111.710	6.000	3.000	6.000
C=CC(=CC=CNCN=CC=CC1=CN=CC1)S(=O)(=O)N1CCCCC1	374.178	2.918	74.130	5.000	1.000	9.000
COC1=CC=CC2C(C=NN3C=C(C)C=CC=CCNC3=O)=C2C=C1C	349.179	3.986	53.930	3.000	1.000	3.000
CC(CC1CN(C(=O)O)c2ccccc2N1Cc1ccc(F)cc1F)C(N)=O	389.155	3.350	86.870	3.000	2.000	5.000
COCCS(=O)(=O)C1C=C(C=CN)C2=CN(c3ccccc3)C(=O)NC(O1)c1ccc(O)c2c1	483.146	2.778	131.190	7.000	3.000	6.000
CNN=C1C=NN(C(=O)c2ccccc2)C2CC12	242.117	1.092	57.060	4.000	1.000	2.000
Cc1cc(CC2=NC(c3ccc(C#N)cc3)NN2)ncc1N1CCCN(C)CCOC1	419.243	2.125	88.810	8.000	2.000	4.000
O=C(c1ccc(F)c(O)c1O)c1ncccc1Br	310.959	2.625	70.420	4.000	2.000	2.000
C=NCC(NC(=O)NC1=CC=CC(N)C(C)CC1)C(=O)NN=C1C=CC(C(=O)C(C)C=CBr)C=C1C	558.195	3.270	138.040	6.000	4.000	9.000
CC(=CC(=O)NCCC#N)C(=CNC(=O)C(C)c1nc(Nc2ccc(S(N)(=O)=O)cc2)n[nH]1)C(=O)O	516.154	0.360	233.050	9.000	6.000	11.000
Nc1cc2cc(n1)c(=Cc1c[nH]c(C(F)(F)F)c1)c(=O)[nH]2	294.073	1.400	87.560	3.000	3.000	1.000
CCCNC=NC1=C(C(=O)NC=CC2=CN=C[SH]2CC(F)(F)F)C1	360.123	2.749	65.850	3.000	3.000	8.000
O=C1NC=CC2(Br)C(=O)NC3=CN=CC3=C12	278.964	0.116	70.560	3.000	2.000	0.000
O=C(C=C1C=CC2(CSC=NN=C(CCC3CCCCC3)S2)C1=O)NO	393.118	3.478	91.120	7.000	2.000	4.000
NS(=O)(=O)C1=CC(C2=CC3=C(CC=CC=C2)NC3)=COC=C1	316.088	1.886	81.420	4.000	2.000	2.000
CC(C)c1cccc2c1C(C(CCCN1CCOCC1)C(N)=O)=CNC=C2	369.242	2.939	67.590	4.000	2.000	7.000
NS(=O)(=O)CC=C1C=C(NC=C2C(=O)Nc3ccc(Cl)cc32)C=C1Cl	397.005	2.458	101.290	4.000	3.000	4.000
COc1nccc2c1C=C(C(=O)Nc1cccc(Nc3ccc(N4CCNCC4)cc3)n1)NC=C2	469.223	3.192	103.440	8.000	4.000	6.000
CNCCN=C(CN=O)NC=C1C=CC=C(C=CNC(=O)NCc2ccco2)C=C1	410.207	2.503	120.120	6.000	4.000	10.000
O=CC(=CCc1ccc(O)cc1)ON=CS(=O)(=O)N1CCCOC1	354.089	0.987	105.500	7.000	1.000	7.000
CN(C)CC1COC=C2C=CC(c3ccccc3F)=C(Br)C(=O)NC1=COCCC2	476.111	4.348	50.800	4.000	1.000	3.000
Cc1cccc2c1C1=NNc3cc(Br)ccc3N=C1CO2	341.016	4.052	45.980	4.000	1.000	0.000
CNc1cccc2c(CC3CCNCC3)c3[nH]cnc3cc12	294.184	3.300	52.740	3.000	3.000	3.000
COC=CC(F)=C(C)C=NN(C=C1C=C(C(C)C)CC1)CC(=O)S	352.162	4.394	41.900	4.000	1.000	8.000
COC=C1C=C(NNS(=O)(=O)Cc2ccccc2C)C1	294.104	1.737	67.430	4.000	2.000	6.000
CCOC(=O)C(C)C1=NNC(NC=C2C=C(Cl)C(c3ccccc3Cl)=N2)C=C1C	432.112	4.127	75.080	6.000	2.000	6.000
C=C1C=NC=CC(=O)NC2=CC(Nc3ccccc3)C([N+](=O)[O-])CC=C12	350.138	2.597	96.630	5.000	2.000	3.000
NC(=NC=CC(=O)NO)NC1CCN(C(=O)CO)C1=O	285.107	-2.970	157.350	6.000	5.000	4.000
COC=C1C=C(N2C=CC=CC(Nc3cnc(C(C)C)nc3CN)=C2)C(Br)=C1C#N	466.112	4.298	100.090	7.000	2.000	6.000
CCCOc1cc(-c2ccc(F)cc2F)nc(N)nc1=O	293.098	2.153	78.100	5.000	1.000	4.000
O=C1CC(OCc2cccc(F)c2)=C(Br)C=NCC2=C(F)CC=CC2=CCN1	448.060	4.649	50.690	3.000	1.000	3.000
O=C(Nc1ncc(Br)s1)C(=O)c1ccccc1O	325.936	2.433	79.290	5.000	2.000	3.000
N=C(CF)NC1C=CC(NCCc2ccncc2)C(Cl)=CN1CF	355.138	2.324	64.040	4.000	3.000	7.000
C=C1C(C=NNC(=O)C2C=C3C2=CC=CN3C(N)=CC(=O)OCC)=CC=CN1CCO	423.191	0.983	120.490	8.000	3.000	8.000
C#CC=CC=CNC1C=C(OC)c2ccccc21	237.115	3.021	21.260	2.000	1.000	4.000
C=CCCC(=CCCNC1=C(n2ccnc2)N=CN(CC)C(C(C)F)=C1)NN=C	399.255	3.650	69.840	7.000	2.000	12.000
COc1cc(F)ccc1C=NN(Cc1ccccc1)C([NH])=O	300.115	3.073	65.700	3.000	0.000	5.000
C=C1C(c2cnc3ccccc3n2)C(F)=CC=CN1C1=CC=CC(=O)C=CN=CSC1	430.126	5.208	58.450	6.000	0.000	2.000
CN1CCCCC1C=CNC=CCc1ccc(Nc2ccccc2)[nH]1	336.231	4.402	43.090	3.000	3.000	7.000
CN1C=CC=C(C=O)C=NCOC1	180.090	0.573	41.900	4.000	0.000	1.000
CC(=CC=CC(=CNCC1=CC(=O)N1)C(F)(F)F)C1CCCOC1C	356.171	3.354	50.360	3.000	2.000	6.000
O=C(CC1C=C(F)C2=CNCNC2=C1)Nc1ccc(F)c(Cl)c1	337.079	3.209	53.160	3.000	3.000	3.000
COC1=CC=CC(C(=O)NCC2=CC(=O)N3C=CC(Br)=CC23)C=C1O	404.037	2.204	78.870	4.000	2.000	4.000
CC(CN)N1CCC(Nc2c(Nc3cc4cccc(F)c4[nH]3)c2=O)CC1	357.196	2.510	86.180	5.000	4.000	6.000
COC1=CC=C2C=C3C(=CC=C(NCC4N(CN)CCN4C(C)=O)OCCl)C3=CC2N(C)C1C	487.235	2.002	83.300	7.000	2.000	8.000
C=CCCCCC(=CN=CC(=S)NC=O)NC	253.125	1.938	53.490	4.000	2.000	9.000
CCN(C#N)S(=O)(=O)c1ccc(C=C2C(=O)Nc3ccc(O)cc32)cc1	369.078	2.377	110.500	5.000	2.000	4.000
CNN=C1C(=O)C(=O)Nc2ccc(OC)cc21	233.080	0.140	79.790	5.000	2.000	2.000
NC(=O)c1cn(F)cc1C(=O)NCC1CCN1C(=O)C=C1C=CC(Cc2cn[nH]c2)=C1	424.166	1.039	126.110	5.000	3.000	7.000
CC(O)CC1=C2C=NC(n3cccn3)=CC(F)=C1c1c(ccc(F)c1Cl)NC(=O)N2	431.096	4.099	91.540	5.000	3.000	3.000
[NH]NC1=CCCC(C=CCCCC(N)=O)CC=CC=C1	274.192	2.782	78.920	2.000	2.000	6.000
CCC=CC=COCC(CC(F)(F)CF)C1=C(O)C=C(CCNC=O)COC1	403.197	3.999	67.790	4.000	2.000	13.000
CC1CCCC1NC(=O)C=CNC1=CC(=CC(=O)Nc2cc(Cl)ccc2C(N)=O)C=CC1	454.177	3.556	113.320	4.000	4.000	7.000
Cn1ccnc1C(=O)Cn1cc(Cl)cn1	224.046	1.153	52.710	5.000	0.000	3.000
O=C(O)c1c(O)cc(O)cc1C=CC=CNc1ccc(CO)c(F)c1O	361.096	2.772	130.250	6.000	6.000	6.000
N=C(NCc1ccc(F)c(O)c1)Nc1ccc(Cl)cn1	294.068	2.716	81.030	3.000	4.000	3.000
CSC1=NC2=CC=C(c3ccc(C(N)=O)cc3)C=CN2C1	297.094	2.615	58.690	4.000	1.000	2.000
CCC1=CC2C=CC(c3cccc(F)c3C=N)C(=NC1=O)c1cn2nn1	349.134	2.975	83.990	5.000	1.000	3.000
COC(=O)NC1=CC=C(NCC=CC(=O)NC(=O)c2cnc(N)cc2C=O)C1OC	415.149	0.031	161.740	9.000	4.000	8.000
COC(=O)C1C=CC2(C=CC(C)=C(c3ccc(O)c(O)c3)C=C2)OCC=CC2=CC=CC2N1	445.189	3.875	88.020	6.000	3.000	2.000
C=CNS(=O)(=O)C(C=C(C=C)OCCCCNC(N)=O)=CC=COC	371.151	1.628	119.750	5.000	3.000	13.000
COC1C=CC=C1N=C1NC(=O)NC=c2ccc3cnc(O)cc3c2=C1C	362.138	1.029	95.840	5.000	3.000	2.000
C=S(C)CCC(C=CCc1ccc(N2CCOCC2)nc1C)N=CNC=O	390.209	2.189	66.820	5.000	1.000	10.000
CC1COCCN1CCCOC1=CC(=Cn2c(N=CNC3CC4=C3CCC4)n[nH]c2=O)C1	440.254	2.330	96.770	7.000	2.000	9.000
CN=C(C(F)=CN=CC(=O)C(=CC1CCCCC1)C(=O)O)c1ccc(N2CCOCC2)cc1	455.222	3.984	91.560	6.000	1.000	8.000
COc1cc(O)ccc1C(C)(C)C(Cl)=CN=CNC12CC=C(CCC(O)C(O)C1O)C2	450.192	2.712	114.540	6.000	5.000	6.000
CNC(=O)C1=CC=C(C=CC=Cn2cc(-c3cc(Cl)ccc3Cl)nc2N)C1	400.086	4.469	72.940	4.000	2.000	5.000
CCc1ocnc1C(N)C1=CC=C(N=CNC(=O)CCCOC=O)C1Oc1ccccc1	438.190	2.606	129.040	8.000	2.000	12.000
C=C(O)C(=CC=CCCNC=C1C(CC(N)=O)=Nc2cccnc21)c1ccccc1	400.190	4.075	100.600	5.000	3.000	9.000
CC1=C(N)NC(=O)CC=C(Nc2ccc(S(C)(=O)=O)cc2)NN=CN1Cc1ccccc1	454.179	2.046	128.920	8.000	4.000	5.000
N#Cc1ccc(-n2cc(F)c(Nc3ccc(C(F)(F)F)cn3)c2)cc1	346.084	4.645	53.640	4.000	1.000	3.000
C=CC=C(O)C=CCNC(N)=CC1=CC=CS(=O)(=O)CN1	309.115	0.933	104.450	6.000	4.000	6.000
COc1cc(Cl)cc(Cl)c1C(=O)c1cc(-c2cn[nH]c2)ccc1N(C)C	389.070	4.689	58.220	4.000	1.000	5.000
O=C(CCc1ccccc1)CNC(=O)c1cc2nc(-c3ccc(N4CCNCC4)cc3)n3[nH]c1cc23	480.227	3.262	94.530	6.000	3.000	8.000
O=C(O)C(=NCC1=CC=Cc2ccccc2N1)c1ccc(Br)cc1	382.032	4.346	61.690	3.000	2.000	4.000
O=C(NC1=CCC2=CC=NCC(=CC=CCC=C2)NC=C1)N1C=CC=C([N+](=O)[O-])C1	405.180	3.474	99.870	5.000	2.000	2.000
N=C(C=CNC=CC(=O)NC1=CC=CNC1)c1ccc(F)cc1	312.139	1.928	77.010	4.000	4.000	6.000
CC1OC=CC(CNC=C2C(=O)NC(=O)c3ccc(Cl)cc32)=C1O	346.072	2.285	87.660	5.000	3.000	3.000
CCn1c(C(=O)NC=O)cnc1OCc1cccc(-n2cccc2)c1	338.138	2.159	78.150	6.000	1.000	7.000
CN=c1c(NC2=C(F)C(N=CCC(C)C)=C2)ccc(C2CCNC2)c2nc(N)ccc12	420.244	4.032	87.690	6.000	3.000	6.000
C=C1N=C2OC(C)CC=CC(=CC=C2O)C2(CC)COC=CC3=CC(=C3)NC=CC=C12	416.210	5.439	63.080	5.000	2.000	1.000
O=C1C=C(CNC=C2C=CC=NC=C(F)C(F)=C2)C=C1O	290.087	2.716	61.690	4.000	2.000	3.000
C=C(Cl)C(Cl)=C(F)C=CC1(N)C=C(N)C=CC23CC=C(F)N(C=C12)C3	383.077	4.225	55.280	3.000	2.000	3.000
CNC=CCC1=CC2=CNN(C)CC3(C)CCCC(C3)C2=CN1	314.247	3.011	39.330	4.000	3.000	3.000
